NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY,47,0.3664566,1.1809071,0.16986302,0.3757932,1,1153,pos
GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,15,0.48049816,1.180893,0.22222222,0.37540758,1,5535,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,76,0.33741683,1.1808116,0.17177914,0.37514427,1,2095,pos
GOBP_REGULATION_OF_T_CELL_MIGRATION,47,0.36947837,1.1803674,0.18733509,0.37559816,1,4084,pos
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,388,0.27694753,1.1796795,0.06282722,0.37649783,1,4014,pos
GOBP_MACROPHAGE_ACTIVATION,106,0.32295913,1.1794432,0.12462006,0.3764839,1,3488,pos
GOBP_OSTEOBLAST_DEVELOPMENT,17,0.46624133,1.179367,0.2601432,0.3762322,1,2543,pos
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,23,0.42715213,1.1790079,0.25384617,0.37645534,1,3274,pos
GOBP_RESPONSE_TO_LECTIN,22,0.42606178,1.1789563,0.20603015,0.37613174,1,3894,pos
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,23,0.4235915,1.1787709,0.22704081,0.3760862,1,3807,pos
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,184,0.29799074,1.178256,0.06884058,0.3766731,1,5265,pos
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS,20,0.4371003,1.1779921,0.2260274,0.37674055,1,3413,pos
GOBP_HYALURONAN_METABOLIC_PROCESS,34,0.38904673,1.177869,0.22163588,0.37657416,1,4303,pos
GOBP_REGULATION_OF_INSULIN_SECRETION,157,0.3017365,1.1776435,0.11447811,0.37659955,1,3801,pos
GOBP_EPITHELIAL_CELL_MORPHOGENESIS,31,0.3960775,1.1775059,0.2247191,0.37646064,1,2648,pos
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE,53,0.3574396,1.1768734,0.1961326,0.3772552,1,2444,pos
GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS,16,0.45705822,1.1754556,0.2294686,0.3796559,1,825,pos
GOBP_MITOTIC_SPINDLE_ORGANIZATION,129,0.30985424,1.1750829,0.11881188,0.37994206,1,1097,pos
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,180,0.296764,1.1747959,0.121323526,0.38006997,1,3923,pos
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,20,0.43814644,1.1745192,0.24678664,0.38016683,1,2340,pos
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,33,0.39084268,1.1738921,0.18983957,0.38095602,1,2460,pos
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,250,0.28616425,1.1735703,0.072874494,0.38110828,1,3778,pos
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,316,0.279336,1.1730431,0.032258064,0.38168126,1,3857,pos
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING,56,0.35256115,1.1730013,0.19113573,0.38135818,1,2882,pos
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,107,0.31875753,1.1728041,0.15123457,0.38132843,1,4907,pos
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,53,0.35491326,1.1725881,0.17403315,0.3813229,1,5944,pos
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS,24,0.4262341,1.1717036,0.24736843,0.3827163,1,3347,pos
GOBP_SNO_S_RNA_METABOLIC_PROCESS,18,0.45390713,1.1709708,0.23497267,0.38377923,1,6438,pos
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,168,0.29629245,1.1703223,0.09665427,0.38465053,1,2622,pos
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION,15,0.46827778,1.1700716,0.28244275,0.38472044,1,3998,pos
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,77,0.33225772,1.169975,0.17528735,0.38449672,1,3905,pos
GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY,323,0.2780481,1.1697202,0.054054055,0.38454786,1,5224,pos
GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,43,0.3704333,1.1693633,0.20744681,0.38487163,1,4349,pos
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,37,0.37612587,1.1679373,0.2022792,0.38728815,1,489,pos
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,36,0.38606164,1.1666299,0.23273657,0.38940808,1,1566,pos
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION,48,0.36280262,1.1661445,0.21084337,0.38994327,1,4349,pos
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,137,0.3061737,1.1659442,0.15708812,0.3899459,1,3620,pos
GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE,39,0.37710595,1.1654408,0.21804512,0.39050528,1,1374,pos
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,138,0.3039475,1.1650996,0.13448276,0.39073104,1,1891,pos
GOBP_GLIAL_CELL_DEVELOPMENT,112,0.31363946,1.1650603,0.1611842,0.39039344,1,2086,pos
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY,24,0.4241397,1.1649481,0.23486683,0.3902107,1,4060,pos
GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,51,0.3555341,1.1636168,0.19414894,0.39244604,1,3280,pos
GOBP_IMP_METABOLIC_PROCESS,17,0.4492782,1.1633537,0.2325,0.39253053,1,2340,pos
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,56,0.35574695,1.1630573,0.21351351,0.39268604,1,3801,pos
GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS,35,0.3866798,1.1630547,0.21511628,0.3922739,1,4198,pos
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,20,0.42303088,1.1620805,0.2584541,0.39373523,1,5180,pos
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,258,0.27891958,1.1617806,0.09777778,0.39384466,1,4304,pos
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,22,0.4251917,1.1612276,0.25376883,0.39460328,1,3905,pos
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS,20,0.440156,1.1609248,0.24734043,0.39478686,1,4269,pos
GOBP_PEPTIDYL_THREONINE_MODIFICATION,118,0.31052747,1.1599648,0.1589404,0.396316,1,1694,pos
GOBP_MRNA_CLEAVAGE,18,0.43902883,1.1596401,0.25247526,0.39657074,1,3073,pos
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,83,0.31792164,1.1593304,0.1845238,0.39676398,1,2977,pos
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE,23,0.4279283,1.1591988,0.25396827,0.39658445,1,3191,pos
GOBP_CELL_CELL_RECOGNITION,69,0.33712003,1.1590346,0.20481928,0.39651567,1,3145,pos
GOBP_GRANULOCYTE_ACTIVATION,48,0.36507043,1.1583266,0.23428571,0.39757138,1,4218,pos
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,160,0.30040154,1.1578686,0.13454546,0.39806893,1,1097,pos
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,221,0.28814,1.1572367,0.125,0.39889738,1,3470,pos
GOBP_INTERLEUKIN_17_PRODUCTION,44,0.36998057,1.1569281,0.2132964,0.39910004,1,4306,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING,84,0.32560366,1.1565546,0.17168675,0.39939153,1,5213,pos
GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,20,0.42684582,1.1565287,0.27047145,0.39901093,1,4218,pos
GOBP_CELLULAR_EXTRAVASATION,75,0.33106452,1.1564072,0.17777778,0.3988367,1,4461,pos
GOBP_MYOBLAST_DIFFERENTIATION,104,0.3115796,1.15593,0.1305638,0.39932728,1,3554,pos
GOBP_TRNA_PROCESSING,135,0.3085746,1.1556592,0.14285715,0.39943382,1,4867,pos
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,81,0.32553452,1.1556014,0.19891009,0.399113,1,3971,pos
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,16,0.45776555,1.1555028,0.259901,0.39887455,1,5052,pos
GOBP_GRANULOCYTE_DIFFERENTIATION,37,0.37165847,1.155455,0.23857868,0.39855516,1,3377,pos
GOBP_FATTY_ACID_CATABOLIC_PROCESS,102,0.31709805,1.155096,0.15243903,0.39888737,1,4214,pos
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,18,0.4439113,1.1550395,0.27027026,0.3985877,1,4709,pos
GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING,18,0.45120302,1.1550077,0.2556962,0.3982457,1,1184,pos
GOBP_INTERLEUKIN_10_PRODUCTION,65,0.33813798,1.15458,0.1875,0.3986736,1,3894,pos
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION,15,0.46723774,1.1536816,0.28498727,0.40007505,1,2446,pos
GOBP_FILOPODIUM_ASSEMBLY,68,0.332877,1.1535227,0.20224719,0.39997926,1,1863,pos
GOBP_MAST_CELL_ACTIVATION,70,0.3332683,1.1535137,0.18911175,0.39958552,1,3807,pos
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,187,0.28747663,1.1533405,0.09411765,0.39952895,1,2622,pos
GOBP_EXECUTION_PHASE_OF_APOPTOSIS,71,0.33244458,1.1528779,0.21084337,0.40002152,1,1814,pos
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,43,0.36446914,1.15276,0.21315789,0.39985955,1,3356,pos
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN,53,0.34725666,1.1507941,0.19209039,0.40338677,1,4999,pos
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,67,0.33338705,1.1500413,0.2150838,0.40459132,1,2488,pos
GOBP_LIPID_IMPORT_INTO_CELL,18,0.4420584,1.1494721,0.27722773,0.40537572,1,119,pos
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,421,0.26517367,1.1493421,0.07936508,0.40523088,1,4014,pos
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,242,0.2799441,1.1489544,0.109311745,0.40558493,1,3468,pos
GOBP_CYTOKINETIC_PROCESS,39,0.37174627,1.1488521,0.22081219,0.40539426,1,2245,pos
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,97,0.3135858,1.1488241,0.175,0.40502772,1,4746,pos
GOBP_MONONUCLEAR_CELL_MIGRATION,200,0.28831413,1.148663,0.10699589,0.4049093,1,3851,pos
GOBP_STEM_CELL_DIVISION,28,0.39424667,1.1486272,0.26700252,0.40455726,1,1806,pos
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,19,0.43547347,1.1482944,0.2874693,0.40483582,1,2075,pos
GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,46,0.36787772,1.1474438,0.21082622,0.40613043,1,4391,pos
GOBP_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES,15,0.45187327,1.1474069,0.2794872,0.40578994,1,1284,pos
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,37,0.37765956,1.1465364,0.2311828,0.40722618,1,3800,pos
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION,17,0.44036645,1.1464435,0.29107982,0.4070056,1,3457,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION,144,0.30281645,1.1459011,0.12,0.4075889,1,3671,pos
GOBP_THYMOCYTE_APOPTOTIC_PROCESS,18,0.43640077,1.1458488,0.2625,0.40728763,1,4653,pos
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME,115,0.30348706,1.1453732,0.16129032,0.40781415,1,3635,pos
GOBP_TOOTH_MINERALIZATION,27,0.4004518,1.1452175,0.27323943,0.40769488,1,1432,pos
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,74,0.32425615,1.1451608,0.1880597,0.4073944,1,1091,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,66,0.34031087,1.1445118,0.20481928,0.40830794,1,3905,pos
GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY,23,0.41703978,1.1439992,0.25126904,0.40894157,1,2061,pos
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,126,0.30528665,1.1439624,0.17230769,0.4086063,1,2329,pos
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,212,0.2843387,1.1437999,0.14509805,0.40853608,1,1741,pos
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY,36,0.3745323,1.1435515,0.2335958,0.40862033,1,2061,pos
GOBP_REGULATION_OF_CENTROSOME_CYCLE,53,0.3533598,1.1434112,0.21726191,0.40847716,1,2157,pos
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,29,0.39930585,1.1430125,0.24528302,0.40888956,1,3526,pos
GOBP_RESPONSE_TO_COPPER_ION,37,0.37490493,1.1430004,0.2624672,0.40849856,1,3381,pos
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,272,0.27686447,1.1428034,0.10300429,0.40852034,1,2716,pos
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION,37,0.3702859,1.1409944,0.24739583,0.41182545,1,3894,pos
GOBP_LONG_TERM_MEMORY,34,0.37932068,1.1407529,0.25067386,0.41185144,1,1124,pos
GOBP_SELECTIVE_AUTOPHAGY,92,0.31496724,1.1405553,0.1800643,0.41179892,1,2423,pos
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH,52,0.347252,1.1399003,0.21369863,0.412723,1,5265,pos
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY,23,0.41232735,1.1398147,0.29015544,0.4124935,1,1009,pos
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,22,0.42204183,1.1396136,0.26302084,0.4124614,1,871,pos
GOBP_SLEEP,29,0.38528037,1.1381845,0.2519894,0.4151336,1,2490,pos
GOBP_MAST_CELL_MEDIATED_IMMUNITY,57,0.34127396,1.1381676,0.23123123,0.41475794,1,4699,pos
GOBP_REGULATION_OF_CILIUM_ASSEMBLY,86,0.3185496,1.1380144,0.2,0.41461602,1,3230,pos
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE,35,0.3745932,1.1379656,0.24812031,0.41431758,1,5834,pos
GOBP_PEPTIDYL_SERINE_MODIFICATION,316,0.27048358,1.1377915,0.08658009,0.41428396,1,3520,pos
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,21,0.41540986,1.1376108,0.22715405,0.41421837,1,1036,pos
GOBP_PROTEIN_DEGLYCOSYLATION,25,0.40411472,1.1374333,0.25994694,0.4141568,1,868,pos
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,20,0.42491463,1.1368853,0.26781327,0.4148936,1,5294,pos
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,152,0.2943424,1.1366209,0.14675768,0.41502154,1,3385,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,65,0.33909178,1.1365465,0.2387268,0.41476902,1,3283,pos
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,26,0.39913157,1.13591,0.24747474,0.4156618,1,2150,pos
GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION,16,0.45051646,1.1355249,0.27979276,0.4160689,1,1217,pos
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,30,0.37581375,1.1354734,0.2387268,0.41576877,1,2901,pos
GOBP_TRNA_WOBBLE_BASE_MODIFICATION,19,0.43534356,1.133514,0.28641975,0.41943523,1,4688,pos
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,61,0.34278995,1.132767,0.28235295,0.42059013,1,1184,pos
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,29,0.38875672,1.1327515,0.28329298,0.42020473,1,3274,pos
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION,17,0.43997586,1.1317576,0.3,0.4218931,1,3526,pos
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS,32,0.38371804,1.1312659,0.2887139,0.42245787,1,3413,pos
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR,48,0.3530407,1.1305728,0.24594595,0.42350104,1,2572,pos
GOBP_AUTOPHAGOSOME_MATURATION,62,0.33896402,1.1294384,0.20958084,0.42533636,1,3439,pos
GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS,17,0.4374457,1.1293743,0.27294117,0.4250567,1,3711,pos
GOBP_COENZYME_A_METABOLIC_PROCESS,18,0.42657578,1.1293597,0.29081634,0.42467305,1,2846,pos
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,45,0.3595618,1.1290462,0.23306233,0.42497003,1,1730,pos
GOBP_OXYGEN_TRANSPORT,15,0.44918004,1.1270679,0.33090025,0.4288606,1,606,pos
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,43,0.36288098,1.1269186,0.21902017,0.42875805,1,3273,pos
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,55,0.3407493,1.1263624,0.25,0.42949808,1,5051,pos
GOBP_MAINTENANCE_OF_LOCATION,335,0.26717502,1.1258363,0.14224137,0.43024692,1,3640,pos
GOBP_ASTROCYTE_ACTIVATION,23,0.40425,1.1255226,0.274359,0.4304928,1,4745,pos
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,28,0.3843145,1.124801,0.27540106,0.431539,1,1196,pos
GOBP_PROTEIN_DEPHOSPHORYLATION,242,0.27425265,1.124495,0.14583333,0.43175888,1,3445,pos
GOBP_AXONAL_TRANSPORT,66,0.32339045,1.123765,0.21856287,0.4328486,1,2710,pos
GOBP_ENAMEL_MINERALIZATION,18,0.42831174,1.1227494,0.28865978,0.43462783,1,2784,pos
GOBP_LEUKOCYTE_MIGRATION,391,0.2631228,1.1223593,0.08121827,0.43507126,1,3955,pos
GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS,25,0.39129898,1.1218207,0.2874109,0.43584496,1,4639,pos
GOBP_REGULATION_OF_PROTEIN_BINDING,191,0.28519765,1.1217402,0.15708812,0.43559557,1,4230,pos
GOBP_ELECTRON_TRANSPORT_CHAIN,158,0.2856043,1.1209673,0.1904762,0.4368218,1,3932,pos
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,355,0.26187402,1.1206462,0.0913242,0.43708077,1,5072,pos
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,114,0.30427545,1.1198207,0.21122113,0.438415,1,5383,pos
GOBP_CIRCADIAN_RHYTHM,198,0.27911004,1.118409,0.175,0.44109777,1,2619,pos
GOBP_TRNA_METABOLIC_PROCESS,193,0.276918,1.1180953,0.14233577,0.4413323,1,4867,pos
GOBP_HISTONE_DEMETHYLATION,23,0.4040594,1.1178421,0.29382715,0.44143766,1,4190,pos
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,27,0.38877672,1.1175804,0.2846154,0.44158962,1,3296,pos
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY,35,0.3729424,1.1168758,0.2755102,0.44266024,1,3620,pos
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,72,0.3220951,1.1168,0.25816023,0.44241175,1,3650,pos
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,34,0.37628055,1.1165617,0.27688172,0.44249615,1,3912,pos
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY,268,0.26928186,1.116243,0.125,0.44280922,1,4700,pos
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,187,0.28294015,1.1156226,0.17605634,0.44375288,1,3759,pos
GOBP_GLIAL_CELL_APOPTOTIC_PROCESS,16,0.45207843,1.1155262,0.278481,0.44352543,1,1059,pos
GOBP_COPPER_ION_HOMEOSTASIS,17,0.4353827,1.1150094,0.2923077,0.44418833,1,3628,pos
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,485,0.25867784,1.1149678,0.078313254,0.4438556,1,2718,pos
GOBP_LYMPHOCYTE_COSTIMULATION,47,0.34186924,1.1147566,0.253886,0.44387648,1,3554,pos
GOBP_TRNA_MODIFICATION,95,0.30723104,1.1144161,0.24848485,0.44413838,1,4434,pos
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,17,0.4369416,1.1142406,0.31233597,0.44410962,1,352,pos
GOBP_OLIGODENDROCYTE_DIFFERENTIATION,97,0.30754685,1.1135541,0.21290323,0.4451534,1,2165,pos
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS,68,0.32238698,1.1133398,0.25274727,0.44521433,1,1806,pos
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,78,0.3133905,1.1124499,0.24712643,0.4468005,1,2500,pos
GOBP_DEPHOSPHORYLATION,334,0.26137355,1.1119502,0.15,0.44745952,1,3230,pos
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,207,0.27669522,1.1112831,0.16603774,0.44849464,1,2843,pos
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,272,0.26499262,1.1112542,0.14049587,0.44812167,1,4162,pos
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,120,0.2948618,1.1111978,0.21428572,0.44782072,1,2700,pos
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,53,0.34811255,1.1110287,0.24277456,0.44774604,1,2543,pos
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT,35,0.36911204,1.1108482,0.2857143,0.44771677,1,2574,pos
GOBP_PROTEIN_POLYUBIQUITINATION,239,0.27624473,1.1093522,0.16269842,0.45066792,1,3981,pos
GOBP_MITOTIC_SPINDLE_ASSEMBLY,73,0.31563532,1.1090101,0.24786325,0.451014,1,610,pos
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,32,0.37706298,1.1089861,0.2985437,0.450643,1,1806,pos
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,80,0.31465787,1.1087126,0.24251497,0.450812,1,4349,pos
GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS,273,0.26353356,1.1067333,0.15769231,0.4547194,1,3415,pos
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,52,0.3424295,1.1064093,0.26775956,0.45503843,1,2987,pos
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,216,0.2759665,1.105592,0.15384616,0.45642194,1,2922,pos
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,49,0.34264132,1.1053542,0.2739726,0.4564722,1,1582,pos
GOBP_MIRNA_METABOLIC_PROCESS,92,0.30460212,1.1050977,0.25,0.45659524,1,2979,pos
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,72,0.32034975,1.1050675,0.25947523,0.45623755,1,4844,pos
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH,88,0.3111975,1.1050206,0.24722221,0.4559259,1,3475,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,17,0.42554808,1.1042116,0.32717678,0.45731786,1,4916,pos
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,17,0.4304263,1.1033776,0.3224299,0.45871574,1,5895,pos
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,54,0.33320546,1.1032481,0.27873564,0.4585627,1,2846,pos
GOBP_HISTONE_DEUBIQUITINATION,47,0.34619325,1.1032209,0.29700273,0.45819467,1,3378,pos
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,48,0.34384257,1.1029671,0.26923078,0.45830455,1,6401,pos
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,137,0.28717187,1.1016062,0.20504732,0.46096513,1,2931,pos
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION,27,0.3806545,1.1009935,0.3248731,0.4618982,1,3115,pos
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS,34,0.36354616,1.1008142,0.30952382,0.46184838,1,3807,pos
GOBP_REGULATION_OF_MACROAUTOPHAGY,157,0.2803815,1.1004202,0.22468354,0.46232733,1,2538,pos
GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS,20,0.40831745,1.1002516,0.30788803,0.46226403,1,5966,pos
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,23,0.39787412,1.099638,0.2961039,0.46326935,1,2637,pos
GOBP_SPERM_EGG_RECOGNITION,48,0.34133157,1.0995705,0.30555555,0.4629759,1,1566,pos
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,202,0.27847865,1.0994462,0.21649484,0.4628516,1,2552,pos
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS,22,0.40681323,1.0991921,0.3226601,0.46300063,1,2947,pos
GOBP_EMBRYO_IMPLANTATION,54,0.32900274,1.0983617,0.2682927,0.46444145,1,244,pos
GOBP_LEUKOCYTE_CHEMOTAXIS,239,0.26503995,1.0982312,0.18775511,0.4643198,1,3483,pos
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION,16,0.43290314,1.0980856,0.33571428,0.46422836,1,3035,pos
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK,29,0.38413918,1.0979155,0.30343008,0.4642021,1,5371,pos
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,103,0.29844213,1.0974829,0.2428115,0.46466047,1,1169,pos
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,39,0.35282993,1.0973443,0.2991914,0.46455154,1,1599,pos
GOBP_RECEPTOR_CATABOLIC_PROCESS,27,0.39777648,1.096902,0.30339807,0.46509418,1,3442,pos
