NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_CELL_RECOGNITION,149,-0.31891394,-1.1278257,0.21791045,0.53451276,1,3446,neg
GOBP_CELLULAR_RESPONSE_TO_CAMP,50,-0.37146494,-1.1273651,0.24837662,0.5352978,1,1847,neg
GOBP_REGULATION_OF_CELL_DIVISION,179,-0.3064181,-1.1272035,0.17221418,0.5352726,1,3475,neg
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL,27,-0.41155437,-1.1271566,0.29401994,0.5349183,1,7217,neg
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,86,-0.33272108,-1.1271107,0.22940226,0.53456074,1,5807,neg
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,150,-0.31624794,-1.1270683,0.21198156,0.5341955,1,4575,neg
GOBP_PEROXISOME_ORGANIZATION,37,-0.3899734,-1.126976,0.27483442,0.53395873,1,5958,neg
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER,15,-0.4773129,-1.126829,0.32423207,0.5338443,1,2463,neg
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,27,-0.41187662,-1.1263596,0.2897351,0.53468734,1,4788,neg
GOBP_CERAMIDE_METABOLIC_PROCESS,100,-0.33348143,-1.1259412,0.2388974,0.5353067,1,6298,neg
GOBP_STEROL_METABOLIC_PROCESS,151,-0.3143293,-1.125805,0.20437956,0.5351784,1,4743,neg
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,158,-0.312267,-1.1256819,0.20637329,0.53505135,1,3747,neg
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,179,-0.30561104,-1.1256113,0.19653179,0.53476197,1,3379,neg
GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,27,-0.42359158,-1.1256089,0.29103214,0.5342837,1,6194,neg
GOBP_RESPONSE_TO_AUDITORY_STIMULUS,28,-0.41557238,-1.1251816,0.29917356,0.53494483,1,3138,neg
GOBP_MEMORY,116,-0.3208628,-1.124982,0.23556231,0.53502655,1,5187,neg
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,188,-0.30548579,-1.1246802,0.1719457,0.53538084,1,3581,neg
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,72,-0.34872925,-1.124298,0.2598684,0.53593093,1,6794,neg
GOBP_OOGENESIS,91,-0.33532378,-1.1238612,0.24489796,0.53661764,1,4937,neg
GOBP_SOMITE_DEVELOPMENT,77,-0.3426195,-1.1235862,0.25948405,0.5369178,1,4029,neg
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,65,-0.35205826,-1.123253,0.23794213,0.53733605,1,6006,neg
GOBP_NEUTROPHIL_HOMEOSTASIS,20,-0.4479438,-1.1232162,0.32068965,0.53695726,1,3096,neg
GOBP_BONE_REMODELING,87,-0.33452585,-1.1230916,0.23248407,0.5368218,1,2541,neg
GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,16,-0.46524128,-1.1229662,0.3042017,0.53668153,1,4058,neg
GOBP_MAGNESIUM_ION_TRANSPORT,18,-0.4552426,-1.1224656,0.32111692,0.53760684,1,3423,neg
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,21,-0.44934565,-1.1217306,0.28547296,0.5391828,1,3970,neg
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,392,-0.28504452,-1.1217098,0.16318537,0.5387672,1,4860,neg
GOBP_EMBRYONIC_EYE_MORPHOGENESIS,30,-0.40099075,-1.1214491,0.29915968,0.53895247,1,5130,neg
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,44,-0.3806805,-1.1212021,0.28661418,0.5391661,1,3402,neg
GOBP_NEURAL_TUBE_DEVELOPMENT,155,-0.30768868,-1.1209103,0.21652421,0.5394961,1,3551,neg
GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES,17,-0.45430043,-1.1202521,0.31239387,0.5408462,1,1163,neg
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,100,-0.3276909,-1.1202179,0.24511278,0.5404621,1,3681,neg
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS,64,-0.34978372,-1.1195309,0.27716535,0.54188764,1,6423,neg
GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,26,-0.42518046,-1.1188213,0.299509,0.54326296,1,4717,neg
GOBP_AUTOPHAGY_OF_MITOCHONDRION,89,-0.33283317,-1.1185669,0.24285714,0.5435181,1,5441,neg
GOBP_RECOMBINATIONAL_REPAIR,174,-0.30635574,-1.1184847,0.19848485,0.5432609,1,2782,neg
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,48,-0.3729487,-1.1174488,0.2607204,0.54572684,1,4788,neg
GOBP_CELLULAR_RESPONSE_TO_PH,24,-0.42465582,-1.117339,0.31825796,0.54555994,1,3888,neg
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,44,-0.38308945,-1.116981,0.27941176,0.5460842,1,5204,neg
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT,32,-0.3935841,-1.1156454,0.299509,0.5493091,1,5446,neg
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,95,-0.32921997,-1.1156087,0.24068323,0.5489503,1,4763,neg
GOBP_RESPONSE_TO_STEROL,33,-0.38839486,-1.114901,0.30252102,0.5504833,1,1358,neg
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,26,-0.42578995,-1.1145352,0.30884808,0.55099946,1,4385,neg
GOBP_AMYLOID_BETA_CLEARANCE,36,-0.38070327,-1.1142284,0.30194804,0.551336,1,4675,neg
GOBP_RESPONSE_TO_VITAMIN,84,-0.33357713,-1.1140578,0.2476923,0.5513308,1,7177,neg
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION,15,-0.4731004,-1.113948,0.32,0.55113566,1,591,neg
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,61,-0.35526276,-1.1137491,0.26984128,0.5512431,1,3295,neg
GOBP_CELLULAR_RESPONSE_TO_SALT,194,-0.29923207,-1.1133356,0.20204978,0.551884,1,3746,neg
GOBP_PROTEIN_HOMOTETRAMERIZATION,56,-0.35625133,-1.1131945,0.2820946,0.55180776,1,4178,neg
GOBP_MITOCHONDRION_MORPHOGENESIS,20,-0.4421645,-1.1131923,0.3024,0.5513289,1,4212,neg
GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS,17,-0.45443764,-1.112668,0.32669982,0.5522937,1,8682,neg
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,15,-0.47081476,-1.112506,0.33450088,0.5522743,1,2218,neg
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,57,-0.35776106,-1.1124537,0.26198632,0.5519349,1,2224,neg
GOBP_CALCIUM_ION_IMPORT,45,-0.3716342,-1.1124249,0.28617886,0.55153173,1,1689,neg
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,102,-0.32834688,-1.1116879,0.27629513,0.55312777,1,4910,neg
GOBP_CELL_JUNCTION_DISASSEMBLY,28,-0.40721577,-1.1115686,0.31099656,0.55295223,1,1784,neg
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,468,-0.2783893,-1.1114177,0.15063292,0.5528867,1,4850,neg
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,491,-0.2763889,-1.1113974,0.15746972,0.552446,1,3534,neg
GOBP_DIGESTION,133,-0.31651965,-1.1109905,0.24159022,0.55306846,1,4661,neg
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,18,-0.45265797,-1.1108418,0.32615894,0.5530204,1,2360,neg
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,23,-0.42506295,-1.1107585,0.28692698,0.55275124,1,1224,neg
GOBP_SYNAPTIC_MEMBRANE_ADHESION,27,-0.40733752,-1.1105828,0.29666665,0.5527532,1,1640,neg
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,36,-0.38659656,-1.1105726,0.29734218,0.5523054,1,4567,neg
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,277,-0.290561,-1.1105481,0.19672132,0.55190384,1,4683,neg
GOBP_ENSHEATHMENT_OF_NEURONS,138,-0.31025535,-1.1103107,0.22522523,0.5521064,1,5144,neg
GOBP_CYTOKINESIS,180,-0.30383623,-1.1098418,0.20808384,0.55292714,1,5787,neg
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,207,-0.30060497,-1.10977,0.21377331,0.5526551,1,4277,neg
GOBP_CELL_FATE_COMMITMENT,257,-0.2910425,-1.1093267,0.18030514,0.5534697,1,5041,neg
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS,103,-0.3221304,-1.1092839,0.256651,0.5531305,1,4575,neg
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,26,-0.41216478,-1.10908,0.3106961,0.5532354,1,3983,neg
GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,146,-0.30919254,-1.109073,0.23172629,0.55278367,1,3551,neg
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,15,-0.47220173,-1.1088074,0.33889815,0.5530594,1,989,neg
GOBP_RESPONSE_TO_LEAD_ION,21,-0.43412477,-1.1086347,0.32258064,0.55310166,1,3491,neg
GOBP_REGULATION_OF_CELL_KILLING,110,-0.31786057,-1.1085627,0.24458204,0.55282766,1,2261,neg
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,15,-0.4691554,-1.10856,0.3237925,0.5523626,1,2530,neg
GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH,15,-0.46543643,-1.1078645,0.35596028,0.55389714,1,3888,neg
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING,275,-0.291736,-1.1075774,0.20189703,0.55416876,1,5297,neg
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS,35,-0.39205265,-1.1075399,0.29276314,0.5537885,1,7218,neg
GOBP_ACTION_POTENTIAL,131,-0.3152788,-1.107504,0.24198718,0.553406,1,5929,neg
GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE,26,-0.41089806,-1.1072696,0.3161512,0.55357444,1,3324,neg
GOBP_ENDOCRINE_HORMONE_SECRETION,54,-0.36125094,-1.1072176,0.26688102,0.55324745,1,5457,neg
GOBP_CERAMIDE_CATABOLIC_PROCESS,18,-0.44561607,-1.1071655,0.34094903,0.55290014,1,3140,neg
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,465,-0.2765715,-1.1068326,0.17487046,0.55335087,1,4608,neg
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,131,-0.31490654,-1.1065024,0.2348367,0.55379903,1,4975,neg
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,92,-0.33225152,-1.1054786,0.28208956,0.5561424,1,2286,neg
GOBP_NEURON_APOPTOTIC_PROCESS,245,-0.2895621,-1.1052052,0.20815752,0.55641496,1,4302,neg
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT,66,-0.34758753,-1.104726,0.31111112,0.5571975,1,3184,neg
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,484,-0.27575132,-1.1045977,0.16240409,0.5570671,1,5051,neg
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,152,-0.30781117,-1.1045334,0.2349486,0.5567507,1,4152,neg
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,87,-0.3302295,-1.1040576,0.2866242,0.5576162,1,4336,neg
GOBP_PULMONARY_VALVE_DEVELOPMENT,19,-0.43955213,-1.1033015,0.32752612,0.55922866,1,1956,neg
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,213,-0.29709974,-1.1029909,0.2143906,0.55963236,1,4585,neg
GOBP_GANGLIOSIDE_METABOLIC_PROCESS,24,-0.4154584,-1.1028754,0.3137931,0.55950373,1,6298,neg
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,150,-0.30832422,-1.1028692,0.2503639,0.55904776,1,4707,neg
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,211,-0.29623675,-1.102698,0.22385861,0.55908185,1,4130,neg
GOBP_FERTILIZATION,195,-0.29554617,-1.1021763,0.23446327,0.56007403,1,6374,neg
GOBP_COGNITION,304,-0.28450552,-1.1020107,0.20694445,0.5600563,1,5572,neg
GOBP_MUSCLE_ORGAN_DEVELOPMENT,321,-0.2870479,-1.1020064,0.1994716,0.5595994,1,5852,neg
GOBP_CELLULAR_RESPONSE_TO_STEROL,23,-0.4282543,-1.1020023,0.35344827,0.55913585,1,3219,neg
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,33,-0.3960685,-1.1019434,0.32692307,0.5588241,1,4247,neg
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,19,-0.45015323,-1.1014262,0.34602076,0.55978155,1,4599,neg
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,27,-0.40725687,-1.1013986,0.29617304,0.5594021,1,2358,neg
GOBP_FATTY_ACID_HOMEOSTASIS,16,-0.46077752,-1.1011764,0.3670669,0.5595126,1,5297,neg
GOBP_MYOTUBE_DIFFERENTIATION,121,-0.31275705,-1.1011741,0.26086956,0.5590532,1,4651,neg
GOBP_RECEPTOR_INTERNALIZATION,121,-0.3128037,-1.1011195,0.23987539,0.55875045,1,4846,neg
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,18,-0.44522366,-1.1000361,0.35869566,0.56121343,1,2079,neg
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,18,-0.44139403,-1.0999906,0.33032492,0.56087375,1,7042,neg
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,121,-0.31328714,-1.0999074,0.27549466,0.5606305,1,3379,neg
GOBP_ETHER_METABOLIC_PROCESS,24,-0.4180637,-1.0997028,0.33509701,0.5607155,1,3266,neg
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,79,-0.33343998,-1.0991136,0.2834891,0.56187844,1,5204,neg
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS,62,-0.34418848,-1.0986876,0.2973396,0.5626045,1,6477,neg
GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT,27,-0.4025304,-1.0986835,0.31442463,0.56214994,1,5523,neg
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,199,-0.2953318,-1.0985264,0.2242857,0.5621188,1,4766,neg
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION,27,-0.40539676,-1.098384,0.30990416,0.56203204,1,2775,neg
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY,92,-0.3239985,-1.0983573,0.27051672,0.56163883,1,2261,neg
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,17,-0.44083238,-1.0977398,0.31452993,0.56288046,1,7819,neg
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,117,-0.31543216,-1.0973644,0.27044025,0.5634335,1,2313,neg
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,142,-0.30887845,-1.0973638,0.26881722,0.5629726,1,2379,neg
GOBP_DETOXIFICATION,133,-0.31078753,-1.0971851,0.25591716,0.56301004,1,2286,neg
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,32,-0.39108565,-1.0970353,0.33772653,0.5629717,1,3421,neg
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,47,-0.36968777,-1.0970024,0.3089431,0.56260836,1,4524,neg
GOBP_DOUBLE_STRAND_BREAK_REPAIR,299,-0.2827571,-1.0963783,0.21448088,0.56389403,1,3116,neg
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS,18,-0.4400682,-1.0959882,0.32394367,0.5645031,1,3361,neg
GOBP_ORGANIC_ACID_TRANSPORT,342,-0.2810897,-1.0956938,0.20495185,0.5648528,1,4791,neg
GOBP_IRON_ION_HOMEOSTASIS,88,-0.3268775,-1.0956173,0.30063292,0.56459016,1,5555,neg
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,78,-0.33786643,-1.0955716,0.2907916,0.56424797,1,3318,neg
GOBP_INTRACELLULAR_PH_REDUCTION,53,-0.3575892,-1.0954703,0.29537955,0.56404287,1,3166,neg
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,33,-0.39130908,-1.0953544,0.3107438,0.56390226,1,5061,neg
GOBP_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS,18,-0.4415675,-1.0940565,0.33560476,0.5669844,1,688,neg
GOBP_RESPONSE_TO_CAMP,81,-0.33380765,-1.0938963,0.29588607,0.5669669,1,3796,neg
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS,15,-0.46080983,-1.0936373,0.3478261,0.5672192,1,2360,neg
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,148,-0.30138612,-1.0931926,0.251944,0.5679404,1,1815,neg
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,308,-0.28430778,-1.0930829,0.23274696,0.5677551,1,5312,neg
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,19,-0.44128647,-1.092952,0.35559267,0.5676619,1,5597,neg
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC,55,-0.34962663,-1.0929393,0.3119266,0.56723326,1,4426,neg
GOBP_RESPONSE_TO_GLUCAGON,18,-0.4446135,-1.0927235,0.34895834,0.5673914,1,4145,neg
GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,37,-0.37969327,-1.0927194,0.30360207,0.56694144,1,5204,neg
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,218,-0.2907433,-1.0920947,0.24092889,0.56822544,1,5285,neg
GOBP_RESPONSE_TO_LITHIUM_ION,24,-0.41780183,-1.0919237,0.3651877,0.5682226,1,4266,neg
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION,25,-0.40890256,-1.0917627,0.33390707,0.5682265,1,7525,neg
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,45,-0.36490384,-1.0915018,0.334471,0.56849086,1,7539,neg
GOBP_DETECTION_OF_MECHANICAL_STIMULUS,51,-0.3529205,-1.091138,0.30179444,0.56902546,1,5716,neg
GOBP_REGULATION_OF_DNA_REPLICATION,135,-0.30900964,-1.0909172,0.26940638,0.56920904,1,2224,neg
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,18,-0.44080156,-1.0907897,0.3553719,0.5691081,1,3250,neg
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,187,-0.29638734,-1.0906965,0.24011713,0.5689119,1,4863,neg
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,218,-0.2918907,-1.0904114,0.24123423,0.5692382,1,6906,neg
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,95,-0.32440096,-1.0900289,0.27330175,0.56981534,1,2379,neg
GOBP_AUTOPHAGOSOME_ORGANIZATION,112,-0.31323758,-1.0899916,0.29204893,0.5694459,1,2598,neg
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,30,-0.3960073,-1.0899186,0.33781514,0.5691923,1,4525,neg
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,461,-0.2729392,-1.0892525,0.20730117,0.5705486,1,5122,neg
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,60,-0.34043667,-1.0892501,0.26350245,0.5700949,1,1867,neg
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,63,-0.34429696,-1.089077,0.29058442,0.5701326,1,4675,neg
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,51,-0.35798272,-1.0888951,0.3409091,0.570189,1,3133,neg
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT,32,-0.38050395,-1.0880373,0.3277311,0.5720389,1,1689,neg
GOBP_CALCIUM_ION_TRANSPORT,432,-0.2737234,-1.0874122,0.21842106,0.57326907,1,4683,neg
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,31,-0.38611543,-1.086899,0.33391917,0.5742377,1,4585,neg
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,43,-0.37016723,-1.0866053,0.33333334,0.57459563,1,4679,neg
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,56,-0.35240576,-1.0864242,0.32363012,0.57462186,1,5842,neg
GOBP_ASTROCYTE_DIFFERENTIATION,85,-0.32994696,-1.0862765,0.29485178,0.5745585,1,4662,neg
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,25,-0.40025425,-1.0860717,0.33614865,0.57466793,1,5572,neg
GOBP_COCHLEA_MORPHOGENESIS,21,-0.42691612,-1.0860298,0.35875216,0.5743115,1,5493,neg
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,26,-0.40671316,-1.0858437,0.33892617,0.5743697,1,7899,neg
GOBP_ENDOTHELIAL_CELL_MIGRATION,265,-0.28333265,-1.0858066,0.25104603,0.5740203,1,4546,neg
GOBP_REGULATION_OF_HIPPO_SIGNALING,26,-0.40888235,-1.0857825,0.34333333,0.5736294,1,3361,neg
GOBP_TISSUE_MIGRATION,357,-0.27562115,-1.0857117,0.24180327,0.5733714,1,4608,neg
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,44,-0.3654604,-1.0851222,0.32305196,0.5745591,1,5555,neg
GOBP_HEART_VALVE_DEVELOPMENT,65,-0.3349147,-1.0847447,0.30112723,0.5751429,1,6178,neg
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT,67,-0.33735695,-1.0844982,0.31848186,0.57537216,1,3466,neg
GOBP_PROTEIN_AUTOPHOSPHORYLATION,222,-0.28862563,-1.0844125,0.26551226,0.5751421,1,3538,neg
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,112,-0.31098604,-1.0840214,0.2807571,0.57575274,1,2119,neg
GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,19,-0.4406982,-1.0839291,0.34056762,0.5755493,1,1992,neg
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,18,-0.4408478,-1.0838317,0.33788395,0.5753649,1,5331,neg
GOBP_NATURAL_KILLER_CELL_ACTIVATION,98,-0.31783482,-1.083744,0.30393702,0.5751376,1,2939,neg
GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION,20,-0.43607733,-1.0836859,0.3482587,0.5748366,1,3679,neg
GOBP_TERPENOID_METABOLIC_PROCESS,95,-0.32158178,-1.0832671,0.27129337,0.57547265,1,7789,neg
GOBP_SISTER_CHROMATID_SEGREGATION,250,-0.28484544,-1.0829589,0.2651099,0.5758608,1,2899,neg
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,22,-0.42821637,-1.082435,0.36395147,0.5768361,1,7788,neg
GOBP_AMINO_ACID_TRANSPORT,144,-0.30462167,-1.0823789,0.30473372,0.5765411,1,6990,neg
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY,54,-0.34897503,-1.0822084,0.32053423,0.5765529,1,4816,neg
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,39,-0.37193838,-1.0818406,0.34511784,0.5770976,1,4968,neg
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,42,-0.36632198,-1.0818026,0.3217993,0.5767554,1,2288,neg
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,61,-0.34356353,-1.081695,0.31604537,0.5766039,1,4881,neg
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,78,-0.32558808,-1.0811379,0.30307943,0.57770914,1,4430,neg
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,118,-0.31141603,-1.0810639,0.29057187,0.5774537,1,2485,neg
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,116,-0.3082144,-1.0808864,0.30122325,0.577499,1,4608,neg
GOBP_REGULATION_OF_BONE_REMODELING,49,-0.35450053,-1.0808862,0.33333334,0.57704806,1,4444,neg
GOBP_MITOTIC_SISTER_CHROMATID_COHESION,30,-0.38627136,-1.0808746,0.3560477,0.57662475,1,1597,neg
GOBP_CORPUS_CALLOSUM_DEVELOPMENT,24,-0.4050575,-1.0803118,0.35532996,0.57766306,1,867,neg
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,419,-0.2721974,-1.0801727,0.22427441,0.5776146,1,5105,neg
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,30,-0.40299135,-1.0801331,0.36062717,0.5772779,1,4681,neg
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,16,-0.44763204,-1.0800358,0.35992908,0.5771067,1,7459,neg
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION,45,-0.36266223,-1.0800092,0.33222038,0.57672787,1,1969,neg
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT,80,-0.3258013,-1.0798799,0.31384614,0.5766346,1,2368,neg
GOBP_INTRACELLULAR_LIPID_TRANSPORT,51,-0.35424775,-1.0798317,0.3398693,0.5763007,1,2508,neg
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,59,-0.34481606,-1.079615,0.34087238,0.57644796,1,4173,neg
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,274,-0.28198418,-1.0795628,0.25889048,0.5761459,1,4585,neg
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,18,-0.4377513,-1.0791812,0.34738618,0.57674366,1,3518,neg
GOBP_REGULATION_OF_COAGULATION,73,-0.33066556,-1.079152,0.31023622,0.5763696,1,5688,neg
GOBP_INNERVATION,27,-0.39624694,-1.0790048,0.33862433,0.5763229,1,4942,neg
