NAME	TITLE	SCORE	
DCAF8L1		-0.24006021	
LOC107985939		-0.24011987	
LINC01350		-0.24018203	
CLEC4A		-0.24019584	
BPIFC		-0.2402022	
PCBP3		-0.2404732	
FAM66A		-0.24050076	
LCN9		-0.24064063	
COL21A1		-0.24099426	
CYMP-AS1		-0.24118172	
DHRS4L1		-0.24120754	
CTAGE15		-0.24124065	
TCEA2		-0.24129343	
CCDC159		-0.24130413	
SCNN1D		-0.24130523	
PIGC		-0.24147509	
MGAT5B		-0.24152125	
KRT76		-0.24161142	
STIM2		-0.24164547	
SPINT2		-0.24166192	
FGF14-IT1		-0.24175921	
PWARSN		-0.24175937	
CDT1		-0.24180312	
TM4SF1		-0.2418046	
CYTH4		-0.24184388	
CTCF		-0.24210662	
SOX14		-0.24218078	
OR4F4		-0.24227744	
ADGRF1		-0.24252316	
NR1I2		-0.24253644	
OCIAD2		-0.24272901	
CLK3		-0.24289423	
SERPINB6		-0.2429858	
C11orf86		-0.24302918	
LOC101927919		-0.24305955	
GPR139		-0.24321277	
AKAP8		-0.24325308	
MIR7856		-0.24355406	
KCNIP4-IT1		-0.24355803	
LINC02298		-0.24365914	
PYDC1		-0.24383922	
LOC101929679		-0.24404135	
USP17L6P		-0.24412017	
LDB2		-0.24418537	
ACP3		-0.24431296	
RRP15		-0.24437875	
MIR4722		-0.24438721	
EIF2AK3-DT		-0.24448329	
IL6R-AS1		-0.2444861	
MAX		-0.24454571	
PTGFR		-0.24459311	
COL6A4P2		-0.2446048	
MIR1343		-0.24480864	
LINC02109		-0.2450126	
LINC01260		-0.245106	
ALDOB		-0.24510877	
GIMAP1-GIMAP5		-0.24514046	
LTBP3		-0.24542338	
PPP1R12B		-0.24543953	
MIR503		-0.24549517	
C12orf54		-0.24572344	
LINC02537		-0.24574208	
DECR1		-0.24585667	
UBE2O		-0.24594621	
RNVU1-7		-0.24597472	
SLCO1B7		-0.24604638	
TPH1		-0.2461374	
SIRT1		-0.24615455	
PSG6		-0.24617422	
LOC101927604		-0.24619615	
ZNF410		-0.2461999	
EIF3A		-0.24624483	
SLC39A10		-0.2462912	
RTL9		-0.24632505	
GSTT2		-0.24647753	
GSTT2B		-0.24647753	
PADI3		-0.24653754	
LINC02568		-0.2470421	
YBX1		-0.24712466	
ASIC3		-0.24733886	
ISX		-0.24735892	
LINC00965		-0.24740435	
MEX3C		-0.24762557	
BORA		-0.24771863	
MGAT2		-0.24780376	
TCP10		-0.24787578	
RAB3IL1		-0.24798737	
CASC19		-0.2481918	
CDC42EP4		-0.2483493	
LOC389199		-0.24838544	
ABRAXAS2		-0.24841116	
TSPAN17		-0.24844237	
LOC100134391		-0.24854155	
CYSLTR2		-0.24860084	
UOX		-0.24877669	
TGFB2-AS1		-0.24903204	
CCDC121		-0.2490376	
CH25H		-0.24916509	
MIR875		-0.2492658	
RBMY1D		-0.2495539	
PEX5L		-0.24960537	
USP32P2		-0.24972077	
KRT27		-0.24980547	
LOC100272217		-0.24981554	
RAB6C-AS1		-0.24981977	
LINC00870		-0.24993448	
CIDECP1		-0.2500269	
LOC158435		-0.2500413	
MIR4707		-0.25005692	
LINC01353		-0.25030944	
CDK5RAP2		-0.25034785	
LINC00908		-0.2504448	
LHFPL3-AS2		-0.25046405	
ZNF572		-0.2504652	
PLEKHA7		-0.25052112	
PPFIBP1		-0.25055307	
MRPS31P5		-0.25080502	
MARK2P9		-0.25083587	
AA06		-0.25083587	
MIR548AO		-0.25083587	
CNTFR-AS1		-0.25083587	
LINC01551		-0.25085193	
ACSM3		-0.25088495	
GRIP2		-0.25090373	
EMG1		-0.2509045	
LINC01854		-0.25094607	
ADGRA1-AS1		-0.25103244	
NTRK3-AS1		-0.25103244	
IFNA2		-0.25103244	
PIH1D2		-0.25106025	
R3HDML		-0.2511112	
OR14A2		-0.2511112	
LINC02178		-0.2511112	
LINC02236		-0.2511112	
OR6C75		-0.2511112	
MIR9903		-0.2511112	
OR5B17		-0.2511112	
MNX1-AS1		-0.2511112	
CCK		-0.251146	
MIR3198-1		-0.25118098	
USP13		-0.25126052	
KHDC1		-0.25127777	
MIR567		-0.2513853	
FGL1		-0.2513853	
PPP1R42		-0.2513853	
LINC02387		-0.2513853	
MIR6757		-0.2513853	
LINC02408		-0.2513853	
TRIM51		-0.2513853	
LOC101927284		-0.2513853	
LINC01255		-0.2513853	
TAS2R1		-0.2513853	
MIR1290		-0.2513853	
MIR921		-0.2513853	
LOC101928135		-0.2513853	
SLIT2-IT1		-0.2513853	
LOC101926960		-0.2513853	
KRTAP9-1		-0.2513853	
LOC101927847		-0.2513853	
OR5K3		-0.2513853	
LRRC53		-0.2513853	
SERPINA5		-0.2513853	
LOC102606466		-0.2513853	
LINC01493		-0.25138536	
LINC01843		-0.25138536	
PSG1		-0.25138536	
OR2T27		-0.25138536	
OR2AP1		-0.25138536	
LOC101927434		-0.25138536	
LINC01349		-0.25138536	
TEX51		-0.25138536	
SLC39A12		-0.25138536	
DSCAM-AS1		-0.25138536	
LINC01698		-0.25138536	
LINC01744		-0.25138536	
ALX1		-0.25138536	
LINC00706		-0.25138536	
LINC00619		-0.25138536	
OR9K2		-0.25138536	
LOC101929662		-0.25138536	
PWWP3B		-0.25138536	
SFTA2		-0.25138536	
ANO3-AS1		-0.25138536	
LOC646813		-0.25138536	
NPY4R2		-0.25138536	
MIR6860		-0.25138536	
LINC02584		-0.25138536	
TRIM77		-0.25138536	
LINC02759		-0.25138536	
LINC02743		-0.25138536	
MIR183		-0.25138536	
NTM-AS1		-0.25138536	
STATH		-0.25138536	
MTRNR2L1		-0.25138536	
LINC02402		-0.25138536	
TEX49		-0.25138536	
LINC01405		-0.25138536	
HAO2		-0.25138536	
CST5		-0.25138536	
LINC02869		-0.25138536	
KRTAP5-6		-0.25138536	
LOC100506016		-0.25138536	
LINC01044		-0.25138536	
LINC02294		-0.25138536	
LOC728755		-0.25138536	
LINC02311		-0.25138536	
SNORD112		-0.25138536	
SNORD114-13		-0.25138536	
MIR5701-2		-0.25138536	
MIR5701-3		-0.25138536	
MIR1469		-0.25138536	
DSPP		-0.25138536	
LINC02127		-0.25138536	
KRT35		-0.25138536	
LINC02563		-0.25138536	
LINC01904		-0.25138536	
MIR5583-2		-0.25138536	
MIR5583-1		-0.25138536	
MIR3591		-0.25138536	
LOC284344		-0.25138536	
IGFL2-AS1		-0.25138536	
OR1S1		-0.25138536	
MIR5701-1		-0.25138536	
MAS1L		-0.25138536	
LINC01804		-0.25138536	
IFNA10		-0.25138536	
LINC01121		-0.25138536	
KRT4		-0.25138536	
LINC01120		-0.25138536	
LINC00458		-0.25138536	
LINC01280		-0.25138536	
MIR3132		-0.25138536	
LOC339593		-0.25138536	
KRT25		-0.25138536	
LINC01711		-0.25138536	
LINC01718		-0.25138536	
IL1RAPL2		-0.25138536	
MIR122		-0.25138536	
MIR4759		-0.25138536	
DSCR4		-0.25138536	
SCP2D1		-0.25138536	
MIRLET7C		-0.25138536	
LIF-AS1		-0.25138536	
SNORA93		-0.25138536	
FOXC2-AS1		-0.25138536	
MIR1253		-0.25138536	
PDZRN3-AS1		-0.25138536	
MIR4447		-0.25138536	
C4orf17		-0.25138536	
LINC02049		-0.25138536	
LINC02016		-0.25138536	
OR5F1		-0.25138536	
LOC101929106		-0.25138536	
SNORA75B		-0.25138536	
LINC02484		-0.25138536	
LINC02616		-0.25138536	
LINC02114		-0.25138536	
LINCR-0002		-0.25138536	
ETS1-AS1		-0.25138536	
FAM9A		-0.25138536	
TEX37		-0.25138536	
KRTAP3-1		-0.25138536	
C5orf64-AS1		-0.25138536	
NPFFR2		-0.25138536	
LOC100288966		-0.25138536	
OR2T1		-0.25138536	
LINC00533		-0.25138536	
KRTAP5-4		-0.25138536	
LOC100144595		-0.25138536	
MIR588		-0.25138536	
LINC02539		-0.25138536	
LOC100507477		-0.25138536	
LOC154449		-0.25138536	
MIR4463		-0.25138536	
LOC102723427		-0.25138536	
WSPAR		-0.25138536	
MBD3L1		-0.25138536	
SCGB2A2		-0.25138536	
MIR5681A		-0.25138536	
MIR5681B		-0.25138536	
OR52E4		-0.25138536	
VGLL1		-0.25138536	
ANKRD66		-0.25138536	
BARX1-DT		-0.25138536	
OR13H1		-0.25138536	
ZNF716		-0.25138536	
FGF16		-0.25138536	
MIR7-3		-0.25138536	
TM4SF4		-0.25138536	
DEFB116		-0.25138536	
PRAMEF14		-0.25138536	
OR8H1		-0.25138536	
OR9I1		-0.25138536	
OR5M8		-0.25138536	
OR2F2		-0.25138536	
C8orf49		-0.25138536	
SPRR2F		-0.25138536	
OR9G4		-0.25138536	
LINC00844		-0.25138536	
MIR9899		-0.25138536	
REN		-0.25138536	
CTSS		-0.25147918	
PRRX1		-0.2515772	
SLC12A6		-0.25163838	
MIR563		-0.2519854	
ARHGAP26		-0.25204167	
DUXAP9		-0.25205874	
C7orf50		-0.25213107	
TMEM30A		-0.25217894	
MIR6761		-0.2522491	
SNORD56		-0.25228736	
LOC284191		-0.25233123	
TXN2		-0.2526293	
NXPE3		-0.25269967	
NBAT1		-0.2528087	
LOC101929563		-0.2529107	
CCT2		-0.2530657	
NSG2		-0.2531264	
GABRG3		-0.2532327	
C1orf194		-0.25326204	
LINC00327		-0.25343835	
AXDND1		-0.25359333	
PPIAP46		-0.25361753	
BNIP3		-0.25369778	
MS4A6E		-0.25385386	
ALDH1A2		-0.25403738	
GAGE12J		-0.254164	
SRARP		-0.25418958	
C11orf54		-0.25419068	
PPP2R5B		-0.25421882	
DIP2C		-0.25431845	
PURPL		-0.2544029	
LCN12		-0.2545317	
ASH1L-AS1		-0.25462243	
SNORA3A		-0.25462732	
SLC9A7P1		-0.2547729	
LBR		-0.25478056	
ODF3L1		-0.254826	
GLP2R		-0.25496638	
PEX13		-0.25499836	
WDR49		-0.25543168	
PRR18		-0.25546172	
PAXIP1-AS2		-0.25552592	
LOC101928068		-0.255526	
IFITM5		-0.2557248	
LINC02111		-0.2558736	
BBS10		-0.25592074	
SDHD		-0.2559745	
POU3F2		-0.2561844	
ZNF391		-0.25645342	
UBAP1L		-0.2565164	
FLJ46906		-0.25654107	
CLRN1-AS1		-0.25661513	
LOC100505736		-0.25669467	
PPP3CA		-0.25673822	
RTCA-AS1		-0.25678638	
USP17L17		-0.2567883	
PCCA-AS1		-0.25678906	
TRPC6		-0.25689578	
CHIC1		-0.2569024	
CATSPER4		-0.25690645	
TYW1B		-0.25708318	
LOC51145		-0.25710127	
MCTP2		-0.25716257	
LOC101929577		-0.25733158	
TAF7		-0.2573522	
SEMA6A-AS2		-0.25735405	
LGALS17A		-0.25743338	
SNIP1		-0.25750542	
GSTZ1		-0.25796548	
PLXNC1		-0.25799477	
LOC100132813		-0.25815368	
SEPTIN7P2		-0.2581573	
CMTM2		-0.2581858	
CCDC183-AS1		-0.25826874	
IGF2BP2		-0.25837365	
CLK2P1		-0.2587107	
CENPN		-0.2587795	
SNORA9B		-0.25893962	
FAM53C		-0.25915715	
SCN4B		-0.25920635	
APBB1IP		-0.2592576	
KMT5B		-0.2595547	
OR4F21		-0.25958923	
SNORA74B		-0.25961605	
NLRP13		-0.25971147	
ASB18		-0.25973013	
LINC01423		-0.2598018	
NAALADL2		-0.25992233	
CA1		-0.26014507	
COL4A1		-0.26031443	
ATP2B3		-0.26034057	
ZNF252P-AS1		-0.2603985	
FUBP3		-0.26040626	
LINC01694		-0.26040852	
MRRF		-0.2606775	
POLR2J3		-0.26069787	
C1orf141		-0.26075196	
C1orf167-AS1		-0.26075196	
LINC02873		-0.26075196	
LINC02038		-0.26097852	
PRY		-0.2611855	
PRY2		-0.2611855	
C20orf96		-0.2612784	
TMEM121		-0.26133987	
OTX1		-0.26147538	
ZNF807P		-0.26150182	
CASP8		-0.26151866	
FOXD2		-0.26162356	
LINC01033		-0.26168004	
SNORD116-25		-0.2616822	
HEG1		-0.26172876	
MIR3926-1		-0.26187396	
MIR3926-2		-0.26187396	
MAF		-0.26211736	
WHAMM		-0.26212776	
PARTICL		-0.26217082	
POLL		-0.26217455	
PP2672		-0.26225147	
ZNF660		-0.2622708	
TMCC2		-0.26238406	
NEUROG1		-0.2625311	
KRTAP7-1		-0.2626157	
FAM217B		-0.26267084	
DPM3		-0.2627669	
SLC18A1		-0.26277998	
CDKL2		-0.2628966	
LINC02097		-0.26298645	
ANXA4		-0.26306129	
SLC66A1		-0.26313856	
PCGF1		-0.26345056	
LOC105379477		-0.26346308	
ENO4		-0.26351178	
PPAT		-0.26352	
IKBIP		-0.26364514	
LOC101929767		-0.26377797	
MAP1LC3A		-0.26389328	
KCNE3		-0.2640202	
MED4-AS1		-0.26416656	
PROP1		-0.26432908	
ASCC2		-0.2644285	
ELAC1		-0.264482	
F2RL3		-0.26449525	
OR1I1		-0.26449597	
KIDINS220		-0.26462442	
DUSP18		-0.26463306	
ERGIC2		-0.26464504	
HTRA3		-0.264673	
HCG25		-0.26467806	
TRPC3		-0.2649895	
GAPVD1		-0.2650003	
CD300E		-0.26502526	
ATP6V0C		-0.26533505	
LDLRAD1		-0.26553243	
LINC01426		-0.26558274	
ATP2A1-AS1		-0.26613393	
HHAT		-0.26632193	
ZCRB1		-0.26636907	
ZNF23		-0.2664201	
LOC100507071		-0.26642916	
MIR7704		-0.2665123	
TSPOAP1-AS1		-0.2665585	
RFX4		-0.26671124	
ICAM1		-0.26671153	
WDR19		-0.2668167	
CHEK1		-0.266853	
TOR2A		-0.26693583	
C11orf72		-0.2669905	
SPDYE18		-0.267129	
RPL35A		-0.26716924	
LINC02546		-0.26730686	
MIR889		-0.26730686	
SNORD115-1		-0.26730686	
EIF3IP1		-0.26730686	
LINC01492		-0.26730686	
OR5B2		-0.26730686	
SNORA35		-0.26730686	
OR14K1		-0.26730686	
MIR12125		-0.26730686	
MIR12118		-0.26730686	
MIR610		-0.26730686	
SHANK2-AS3		-0.26730686	
MIR4302		-0.26730686	
IVL		-0.26730686	
IBSP		-0.26730686	
MIR431		-0.26730686	
HSFY1P1		-0.26730686	
OTOS		-0.26730686	
LINC02123		-0.26730686	
LINC02544		-0.26730686	
OR5H2		-0.26730686	
MIR4427		-0.26730686	
SCGB1D2		-0.26730686	
CSAG3		-0.26730686	
LINC00308		-0.26730686	
LOC101927020		-0.26730686	
LINC01564		-0.26730686	
MIR20B		-0.26730686	
LOC153910		-0.26730686	
LOC101927394		-0.2673105	
SNHG30		-0.2674309	
LOC100287792		-0.26745364	
ZNF343		-0.26746923	
SALRNA2		-0.26769388	
LINC01574		-0.26786214	
SLC48A1		-0.26812813	
SLC22A6		-0.26813042	
KLHDC9		-0.268191	
RBAK		-0.26838523	
LOC101927166		-0.2683862	
LINC01167		-0.26840758	
ERLEC1		-0.2685966	
MMP23A		-0.26872373	
CHKB-DT		-0.2688832	
DEFB132		-0.26897207	
ACTR6		-0.26909125	
MIR943		-0.26912773	
CD163L1		-0.26914954	
ZNF414		-0.26939526	
CISTR		-0.26940423	
KIRREL3-AS3		-0.26974937	
RDX		-0.26990795	
SEH1L		-0.26995158	
ECEL1P2		-0.27008507	
C21orf62-AS1		-0.27010512	
PARP4		-0.27025294	
ZFY-AS1		-0.27043796	
LRPPRC		-0.27044362	
EVI2A		-0.2704914	
PPCDC		-0.270566	
ATP8A1		-0.27060202	
TBC1D3P2		-0.2708013	
SHCBP1		-0.2710026	
SCARNA21B		-0.27102718	
LOC101927488		-0.2712673	
MIR550A3		-0.27127802	
GIPC3		-0.27139273	
RPAP3		-0.27144435	
CD55		-0.27164546	
MIR937		-0.27164826	
ZNF253		-0.2717146	
LINC00641		-0.2717229	
FUT9		-0.27176028	
BUB3		-0.27176973	
MIR4727		-0.27187186	
MIR374C		-0.27233246	
LINC02554		-0.27240226	
GMNC		-0.27250347	
ARL9		-0.27255234	
LEMD3		-0.27257365	
NELFA		-0.272656	
MIR374B		-0.2728025	
MIR4749		-0.27293643	
TMEM126B		-0.2730168	
HIF1A-AS3		-0.2731532	
LOC102724467		-0.27324808	
HECTD2		-0.27346933	
SHCBP1L		-0.27353984	
GSPT2		-0.2736129	
PBX3		-0.27387333	
EBF4		-0.27391946	
PIM2		-0.2742931	
TP53TG1		-0.27438015	
WDR5		-0.27441138	
LINC02238		-0.27458805	
ODF4		-0.27458805	
RIMBP3B		-0.274681	
ZG16		-0.27476195	
MRGPRG		-0.27481142	
GM2A		-0.2748244	
WDR17		-0.27487773	
CEND1		-0.27495497	
STK24-AS1		-0.27504346	
ZNF8-ERVK3-1		-0.27507907	
ARHGAP33		-0.2753763	
ZNF417		-0.27540767	
COPZ2		-0.27560744	
KCNK7		-0.27568325	
TTI2		-0.2758339	
CDCA3		-0.27596134	
RBM38		-0.27600703	
OR6F1		-0.27615932	
ELOVL5		-0.2761948	
BCAS2		-0.27621034	
DNAH3		-0.27625337	
TUBA1A		-0.27626222	
CHD6		-0.27631876	
TSPYL1		-0.2763599	
UGP2		-0.27639383	
EIF2AK2		-0.2764036	
GZMM		-0.27653	
AURKB		-0.27675948	
LOC101929208		-0.27677113	
LPAL2		-0.2769618	
ZNF480		-0.27722353	
LOC101929572		-0.27738494	
MFN2		-0.27739733	
PRR23D1		-0.27756017	
PRR23D2		-0.27756017	
FAM160A1		-0.27773103	
MUSK		-0.27777496	
MIR3663HG		-0.2778646	
DYNLRB2		-0.27804253	
MIR4473		-0.2780755	
LOC284009		-0.27817652	
RASSF9		-0.27836445	
KRTAP12-1		-0.27846503	
KRTAP5-5		-0.27846503	
MED10		-0.27850628	
LRATD2		-0.27867666	
RPL23AP53		-0.27875057	
FETUB		-0.2787623	
KRTAP4-9		-0.27878597	
MGAM		-0.27890933	
TUBB8B		-0.27908078	
MIR4781		-0.27911493	
SNORD150		-0.27913663	
LINC01763		-0.27949056	
SNAR-G1		-0.27949056	
SPATA12		-0.27949056	
DCAF4L2		-0.27949056	
HMSD		-0.27949056	
LINC01972		-0.27949056	
TEX50		-0.27949056	
LINC01016		-0.27949056	
LOC101928540		-0.27949056	
TARID		-0.27949056	
CCL11		-0.27949056	
MIR6722		-0.27949056	
LINC02877		-0.27949056	
LINC01787		-0.27949056	
MIR4538		-0.27949056	
LCE2D		-0.27949056	
ARID2		-0.2797283	
GSTM2		-0.2797557	
HAPLN3		-0.27980408	
BMP3		-0.27988833	
SLC22A9		-0.2799257	
UBBP4		-0.2799837	
HNRNPA1		-0.28005725	
KCTD8		-0.28009114	
EVX1		-0.280102	
OR2A1-AS1		-0.28011107	
SHARPIN		-0.28012958	
NFKBIZ		-0.2801411	
HSDL2		-0.28016213	
KAT2B		-0.2801725	
MTNR1B		-0.2801888	
LINC02145		-0.28026357	
CARNS1		-0.2803448	
MEG3		-0.28045592	
MIR4774		-0.28049716	
TNXA		-0.28066272	
HCN3		-0.28093463	
HS6ST3		-0.28094703	
MFAP2		-0.2809564	
ANKRD61		-0.2810569	
KAT6B		-0.28112206	
LINC02441		-0.28113115	
EIF3M		-0.28133368	
NKX6-1		-0.28139403	
GRM5-AS1		-0.2814706	
CCNYL4		-0.28157	
MRPS14		-0.2815736	
PCDH10		-0.28157774	
DLK1		-0.2819385	
LOC100303749		-0.2819394	
TMEM242		-0.28201163	
ADAMTS10		-0.2820201	
SHTN1		-0.28209698	
TSACC		-0.28211504	
LINC02055		-0.28226367	
ALAS1		-0.2823643	
PKIB		-0.28262255	
LOC107985946		-0.28262827	
CNOT9		-0.28264698	
LOC728739		-0.28267553	
PSKH2		-0.28279036	
CEP295		-0.28303817	
DPYSL4		-0.28319326	
FGF11		-0.28335193	
PREB		-0.28343403	
CCL5		-0.28348023	
LINC00548		-0.28350484	
LINC02197		-0.28368163	
AMZ1		-0.28372046	
CCDC38		-0.28376195	
LOC100129307		-0.28379446	
KYNU		-0.2838404	
DIO2		-0.2838878	
BHLHB9		-0.28391775	
NSDHL		-0.28397596	
TRMT11		-0.28431624	
FGG		-0.28440621	
OR6P1		-0.28464243	
ACHE		-0.28470045	
TEX22		-0.2847276	
TUT4		-0.2847672	
ATMIN		-0.2848769	
LINC00320		-0.2851365	
TPGS2		-0.28518778	
LINC02297		-0.2852502	
UCP2		-0.2852629	
TMEM191C		-0.28534415	
GNG2		-0.28535682	
ANP32B		-0.28536484	
ZNF717		-0.28553873	
MIR6733		-0.28561896	
UBE2Q2P2		-0.28592223	
INSR		-0.2859832	
MIR1538		-0.28617218	
LOC729966		-0.28617218	
MIR7855		-0.28638527	
SIPA1L2		-0.2864353	
PLSCR1		-0.28647494	
ABI1		-0.2866328	
GTF2H4		-0.28663892	
MIR191		-0.28677702	
WDR45B		-0.28683496	
CREB3L4		-0.28708667	
LINC02324		-0.2870985	
C1GALT1C1		-0.28712332	
LINC00663		-0.28737614	
ZNF561		-0.28752708	
VPS4B		-0.28753012	
CRISP3		-0.28757888	
NRXN3		-0.28758088	
HILPDA		-0.28767356	
ZNF2		-0.28769073	
NDEL1		-0.28778753	
SNORD13C		-0.28799734	
DHRS2		-0.28811774	
PRODH2		-0.28811774	
LINC01502		-0.28811774	
LOC101928504		-0.28845504	
FYB1		-0.28884226	
LINC00867		-0.28899285	
MUC15		-0.28901562	
FOSL1		-0.28905445	
DHRS4-AS1		-0.2890945	
CFAP43		-0.289119	
RAB23		-0.28921825	
HSH2D		-0.28922912	
NTRK1		-0.28923163	
KIAA0754		-0.28947493	
CDH24		-0.28949997	
NCBP2L		-0.28953212	
SEC63		-0.28955296	
NFE2		-0.28967616	
DEFB103B		-0.28989065	
HSD17B14		-0.2900734	
MED4		-0.2900803	
ATP2C2		-0.29013494	
WWC2		-0.290199	
LOC101929897		-0.29022768	
CYB5D1		-0.2904409	
MIPOL1		-0.29096955	
AQP1		-0.29124603	
DNAAF3		-0.29125258	
PDGFRL		-0.29160836	
ZBTB26		-0.2919385	
LOC100507389		-0.29195324	
LINC01063		-0.29197142	
SYTL4		-0.29202157	
DRGX		-0.29224187	
LOC101927447		-0.29224187	
SLC25A24		-0.2922572	
AGPS		-0.29235056	
LINC01597		-0.29239506	
DEFB131B		-0.2924503	
UBQLN1		-0.29248697	
SNORD42A		-0.29278806	
KRTAP5-AS1		-0.29294142	
ANKRA2		-0.29301438	
WDFY1		-0.2930205	
PLEKHA4		-0.29311433	
RAG1		-0.2931684	
HTR2B		-0.29317275	
PLAGL2		-0.29332635	
GPR107		-0.29344508	
TREML2		-0.2935338	
BSN-DT		-0.29362845	
KHDC3L		-0.2938227	
H3C15		-0.29401693	
H3C14		-0.29401693	
SIRPB2		-0.29422027	
PLA1A		-0.2942249	
SNORA117		-0.29423377	
MTERF2		-0.29425916	
TFAP2A-AS2		-0.2944017	
LYZL6		-0.29441005	
B3GNTL1		-0.29463053	
MRPL45P2		-0.2947404	
ROBO1		-0.29482698	
SHPRH		-0.29514652	
MGAT4D		-0.29518947	
PISD		-0.29521427	
NBPF11		-0.29529572	
CNOT7		-0.29534575	
NEIL1		-0.29538202	
PLP1		-0.2955689	
SLC15A5		-0.29558665	
NR2F2-AS1		-0.29558665	
CFHR4		-0.29558665	
GOT1L1		-0.29558665	
PATE2		-0.29558665	
OR56A1		-0.29579616	
MIR708		-0.29579616	
LINC00489		-0.29579616	
COA8		-0.29583937	
LINC02764		-0.29590994	
PDZK1IP1		-0.2960531	
SNORA70I		-0.2960598	
YWHAEP1		-0.2960923	
PSORS1C1		-0.29617718	
UTP15		-0.29624665	
MIR301A		-0.29644722	
USP21		-0.29646397	
DRG1		-0.2964692	
PRMT5-AS1		-0.296513	
NKAPP1		-0.29657662	
ABHD14A-ACY1		-0.2965815	
AKT3		-0.29663897	
MIR125A		-0.29665107	
LINC01558		-0.29674518	
UVSSA		-0.29677412	
PIH1D3		-0.29683673	
SNORD53B		-0.2971994	
THRSP		-0.297311	
VWF		-0.29749125	
ING4		-0.29754907	
LINC01785		-0.2976215	
CARD6		-0.29763532	
EXO1		-0.29773432	
WIPF1		-0.29785877	
ASB11		-0.29789498	
KCCAT198		-0.2979812	
ADAMTS13		-0.29812142	
QSOX2		-0.2981295	
LOC105373064		-0.29826617	
COX5A		-0.29830316	
MANSC1		-0.29856178	
P2RX3		-0.29863036	
INA		-0.2986601	
IGLL3P		-0.29886636	
USP10		-0.29897273	
TMEM275		-0.29911688	
LMO7		-0.29917645	
GPBP1		-0.29918262	
MIR574		-0.29927427	
GTF3C4		-0.29937804	
RD3L		-0.29950833	
GIMAP5		-0.29953393	
SLC22A2		-0.2995425	
GPC6-AS2		-0.2995425	
LRRC3C		-0.2995425	
TDGF1		-0.2995425	
TBXA2R		-0.29960293	
EXOSC9		-0.29961967	
NAMA		-0.29970536	
FLJ42393		-0.29992515	
SFTA1P		-0.30002323	
LINC01739		-0.30002323	
SERPINA3		-0.30002323	
GRID1-AS1		-0.30002323	
PHYHIPL		-0.30002323	
OR7E5P		-0.30002323	
ARSF		-0.30002323	
OVOL1-AS1		-0.30002323	
LOC107984132		-0.30002323	
LINC00557		-0.30002323	
MIR3976HG		-0.30002323	
SCN10A		-0.30002323	
LOC284788		-0.30002323	
GRM7-AS1		-0.30002323	
MGC2889		-0.30002323	
STOML3		-0.30002323	
MAGEB18		-0.30002323	
LINC01239		-0.30002323	
TNP2		-0.30002323	
SSX6P		-0.30002323	
OR1L1		-0.30002323	
BLID		-0.30002323	
DEFB4A		-0.30002323	
LOC101927661		-0.30002323	
LINC01945		-0.30002323	
OR4X2		-0.30002323	
DYNC1LI1		-0.30020928	
ARRDC5		-0.30021194	
ATRAID		-0.30025676	
MGAT4FP		-0.3004161	
MIR4506		-0.3004351	
RIN2		-0.30075	
ARAP2		-0.30083296	
SNRPA1		-0.3009179	
FAM199X		-0.30100977	
MIR3691		-0.30113882	
SS18L2		-0.30121598	
C2orf27B		-0.3012633	
TMPRSS5		-0.30127588	
DAP3		-0.30169293	
L2HGDH		-0.3017274	
ABHD8		-0.30178922	
ZNF70		-0.30181447	
SPPL2C		-0.30206367	
LOC157273		-0.30206367	
CRCT1		-0.30206367	
CSNK1A1L		-0.3021465	
EIF2S3B		-0.30215126	
NEUROD1		-0.30220452	
YOD1		-0.30223453	
ACER1		-0.30241457	
FRG1FP		-0.3025906	
SDE2		-0.30270776	
GPR26		-0.3028731	
LOC101927450		-0.3029208	
PBDC1		-0.302983	
ZRANB3		-0.30306625	
URAHP		-0.3030998	
RXRG		-0.3031002	
OR2A1		-0.30315104	
OR2A42		-0.30315104	
GRHL1		-0.3033304	
AP2S1		-0.3033681	
MIR542		-0.30338043	
STPG2		-0.30379182	
MIR3173		-0.30394837	
LOC101928093		-0.30408496	
CTNNAL1		-0.30410686	
DYRK3		-0.30420732	
C9orf135		-0.30422497	
FOXL2NB		-0.3044279	
PNP		-0.3045009	
TAF1B		-0.3045534	
LINC01012		-0.30462724	
RGS2		-0.30466515	
LOC105369595		-0.30483603	
MEOX1		-0.30488884	
MIR5191		-0.3051368	
MIR656		-0.3051368	
IQCF4		-0.3051368	
ACKR2		-0.30513683	
RIPK1		-0.30514783	
LINC00276		-0.305196	
ATP10B		-0.30527344	
OR9Q1		-0.30531088	
LINC01776		-0.30550426	
SNORA11D		-0.30550426	
SNORA11E		-0.30550426	
SEPSECS-AS1		-0.30553246	
SPIN1		-0.3055621	
LINC02156		-0.30556238	
ANPEP		-0.30568308	
GOLGA2P9		-0.30570927	
SNRNP27		-0.30582646	
NIT2		-0.30618298	
SYCP2		-0.30621043	
SCNN1G		-0.30622876	
ZNF471		-0.3062399	
LINC01279		-0.30630058	
FOLR1		-0.30631363	
SNORD14A		-0.3063477	
MIR6800		-0.30663243	
MIR3123		-0.30680022	
LINC01981		-0.3071974	
MIR5008		-0.30719873	
LINC01339		-0.30719873	
OR7G2		-0.30719873	
GMPR		-0.30720907	
CD248		-0.30722496	
HIBADH		-0.30730963	
GSTA3		-0.30786717	
GRIK1-AS2		-0.3081858	
