NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MAINTENANCE_OF_LOCATION	GOBP_MAINTENANCE_OF_LOCATION		335	0.2762594	1.170226	0.045454547	0.38390666	1.0	3690	tags=21%, list=14%, signal=25%	
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION		70	0.34682646	1.1699159	0.18852459	0.38411698	1.0	4229	tags=33%, list=16%, signal=39%	
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	GOBP_CELLULAR_COMPONENT_DISASSEMBLY		485	0.2688415	1.1699058	0.046296295	0.38374212	1.0	2674	tags=17%, list=10%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY		20	0.4399915	1.1691806	0.23076923	0.38477382	1.0	5269	tags=35%, list=20%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY		268	0.2825532	1.1691587	0.054054055	0.38442364	1.0	4604	tags=29%, list=17%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		258	0.28703433	1.1690259	0.06007067	0.38427466	1.0	4398	tags=27%, list=17%, signal=32%	
GOBP_TRNA_WOBBLE_BASE_MODIFICATION	GOBP_TRNA_WOBBLE_BASE_MODIFICATION		19	0.44228673	1.1686612	0.2209026	0.3845825	1.0	4686	tags=32%, list=18%, signal=38%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		160	0.30404216	1.1685761	0.13069908	0.384346	1.0	865	tags=8%, list=3%, signal=8%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		20	0.4398509	1.167739	0.25829384	0.3855888	1.0	1137	tags=10%, list=4%, signal=10%	
GOBP_SELECTIVE_AUTOPHAGY	GOBP_SELECTIVE_AUTOPHAGY		92	0.32735255	1.1676286	0.15895954	0.38541287	1.0	2365	tags=22%, list=9%, signal=24%	
GOBP_LEUKOCYTE_MIGRATION	GOBP_LEUKOCYTE_MIGRATION		391	0.2735406	1.1668668	0.060150377	0.3865417	1.0	3939	tags=24%, list=15%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATION		138	0.31026447	1.1666247	0.14285715	0.38663483	1.0	1841	tags=12%, list=7%, signal=13%	
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION		37	0.38862857	1.1660839	0.2	0.38733402	1.0	3892	tags=24%, list=15%, signal=28%	
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		242	0.29110694	1.1651537	0.08053691	0.3887344	1.0	3330	tags=21%, list=13%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		187	0.2979398	1.1645648	0.14241487	0.38955018	1.0	2642	tags=18%, list=10%, signal=19%	
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		22	0.43050778	1.1644056	0.243309	0.38950858	1.0	3986	tags=27%, list=15%, signal=32%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN		158	0.29905686	1.1638205	0.11384615	0.39028534	1.0	3870	tags=25%, list=15%, signal=29%	
GOBP_PROTEIN_DEPHOSPHORYLATION	GOBP_PROTEIN_DEPHOSPHORYLATION		242	0.28396627	1.1635718	0.07581227	0.39041007	1.0	3365	tags=20%, list=13%, signal=23%	
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		187	0.2932869	1.1620021	0.12576687	0.3930951	1.0	3774	tags=22%, list=14%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		152	0.30067644	1.1620014	0.118694365	0.39270204	1.0	3436	tags=20%, list=13%, signal=23%	
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_REGULATION_OF_CILIUM_ASSEMBLY		86	0.33242127	1.1615615	0.16304348	0.39316076	1.0	2951	tags=22%, list=11%, signal=25%	
GOBP_PEPTIDYL_SERINE_MODIFICATION	GOBP_PEPTIDYL_SERINE_MODIFICATION		316	0.27842927	1.1615272	0.069767445	0.3928209	1.0	3469	tags=19%, list=13%, signal=21%	
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_RESPONSE_TO_OXIDATIVE_STRESS		421	0.27227354	1.1612933	0.045833334	0.39289185	1.0	3868	tags=22%, list=15%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH		88	0.32001203	1.1596811	0.17032968	0.3956399	1.0	3926	tags=25%, list=15%, signal=29%	
GOBP_TOOTH_MINERALIZATION	GOBP_TOOTH_MINERALIZATION		27	0.40784386	1.1596744	0.2547619	0.39525595	1.0	1469	tags=19%, list=6%, signal=20%	
GOBP_CELL_CELL_RECOGNITION	GOBP_CELL_CELL_RECOGNITION		69	0.33934614	1.1592222	0.19390582	0.39582688	1.0	3164	tags=23%, list=12%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE		35	0.38498768	1.1584342	0.2175	0.39710405	1.0	5899	tags=43%, list=22%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS		72	0.32886213	1.1584142	0.17119566	0.39675564	1.0	4841	tags=38%, list=18%, signal=46%	
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	GOBP_MACROPHAGE_CYTOKINE_PRODUCTION		37	0.37761298	1.1576667	0.23719676	0.39779544	1.0	3900	tags=32%, list=15%, signal=38%	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE		17	0.46866068	1.1575011	0.25798526	0.39769277	1.0	1757	tags=18%, list=7%, signal=19%	
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY		216	0.28944755	1.15708	0.104377106	0.39815533	1.0	2951	tags=19%, list=11%, signal=21%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM		114	0.31169164	1.1569943	0.14367816	0.39791057	1.0	5443	tags=29%, list=20%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		37	0.38224903	1.1565154	0.2225	0.39843154	1.0	4600	tags=30%, list=17%, signal=36%	
GOBP_HISTONE_DEUBIQUITINATION	GOBP_HISTONE_DEUBIQUITINATION		47	0.35542223	1.1560551	0.22764228	0.39899352	1.0	3496	tags=32%, list=13%, signal=37%	
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH		77	0.33860397	1.154245	0.1908397	0.40235025	1.0	3926	tags=22%, list=15%, signal=26%	
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS		34	0.38711947	1.1539737	0.22680412	0.4025072	1.0	3923	tags=26%, list=15%, signal=31%	
GOBP_LIPID_IMPORT_INTO_CELL	GOBP_LIPID_IMPORT_INTO_CELL		18	0.44793049	1.1532456	0.28074247	0.40360084	1.0	118	tags=11%, list=0%, signal=11%	
GOBP_STEM_CELL_DIVISION	GOBP_STEM_CELL_DIVISION		28	0.40059596	1.153123	0.25	0.403459	1.0	1719	tags=18%, list=6%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		43	0.36976174	1.1526704	0.24396135	0.4039338	1.0	3269	tags=28%, list=12%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE		45	0.36605546	1.1521533	0.22434367	0.4046329	1.0	1714	tags=18%, list=6%, signal=19%	
GOBP_THYMOCYTE_APOPTOTIC_PROCESS	GOBP_THYMOCYTE_APOPTOTIC_PROCESS		18	0.4457632	1.1517557	0.28229666	0.4050166	1.0	4665	tags=33%, list=18%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		32	0.39047706	1.1516287	0.24810126	0.40488562	1.0	6249	tags=44%, list=23%, signal=57%	
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH	GOBP_PROGRAMMED_NECROTIC_CELL_DEATH		52	0.3581679	1.1504285	0.23138298	0.4069619	1.0	5380	tags=40%, list=20%, signal=51%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME		115	0.3113945	1.1493132	0.17039107	0.4088349	1.0	4791	tags=30%, list=18%, signal=37%	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		19	0.44101113	1.1491414	0.2706422	0.40877813	1.0	2089	tags=37%, list=8%, signal=40%	
GOBP_PROTEIN_DEGLYCOSYLATION	GOBP_PROTEIN_DEGLYCOSYLATION		25	0.4187925	1.1489164	0.28502417	0.40886897	1.0	791	tags=16%, list=3%, signal=16%	
GOBP_DEPHOSPHORYLATION	GOBP_DEPHOSPHORYLATION		334	0.27295288	1.1479189	0.10465116	0.41052988	1.0	2960	tags=18%, list=11%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT		35	0.3857385	1.1477518	0.23157895	0.41050676	1.0	4925	tags=31%, list=19%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION		26	0.40812325	1.1473005	0.24757281	0.41098642	1.0	2209	tags=23%, list=8%, signal=25%	
GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	GOBP_AMINO_SUGAR_CATABOLIC_PROCESS		15	0.45875818	1.147125	0.29210526	0.41097915	1.0	4142	tags=40%, list=16%, signal=47%	
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING		29	0.3911954	1.1469942	0.2542373	0.4108106	1.0	5053	tags=28%, list=19%, signal=34%	
GOBP_INTERLEUKIN_10_PRODUCTION	GOBP_INTERLEUKIN_10_PRODUCTION		65	0.34363282	1.1466827	0.21407625	0.41101062	1.0	3900	tags=35%, list=15%, signal=41%	
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION	GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION		15	0.4658591	1.1459379	0.2839196	0.41226417	1.0	2643	tags=33%, list=10%, signal=37%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		55	0.34569123	1.1458803	0.2160804	0.41199702	1.0	4909	tags=35%, list=18%, signal=42%	
GOBP_REGULATION_OF_DENDRITE_EXTENSION	GOBP_REGULATION_OF_DENDRITE_EXTENSION		25	0.43012935	1.145065	0.26130652	0.41324145	1.0	1870	tags=16%, list=7%, signal=17%	
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS		20	0.44541728	1.1449245	0.2789598	0.41314968	1.0	4373	tags=55%, list=16%, signal=66%	
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION		81	0.32246616	1.1447859	0.18082191	0.41302952	1.0	3077	tags=16%, list=12%, signal=18%	
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY		53	0.34780684	1.1430866	0.21983914	0.41623023	1.0	3454	tags=28%, list=13%, signal=32%	
GOBP_GLIAL_CELL_APOPTOTIC_PROCESS	GOBP_GLIAL_CELL_APOPTOTIC_PROCESS		16	0.46018094	1.1430732	0.32110092	0.41585502	1.0	1068	tags=19%, list=4%, signal=20%	
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT		207	0.2867448	1.1430721	0.13402061	0.4154552	1.0	2779	tags=17%, list=10%, signal=19%	
GOBP_MYOBLAST_DIFFERENTIATION	GOBP_MYOBLAST_DIFFERENTIATION		104	0.31740215	1.1427175	0.18075801	0.41583198	1.0	3569	tags=22%, list=13%, signal=25%	
GOBP_RECEPTOR_CATABOLIC_PROCESS	GOBP_RECEPTOR_CATABOLIC_PROCESS		27	0.40676206	1.1421348	0.24879228	0.41662988	1.0	3514	tags=30%, list=13%, signal=34%	
GOBP_GRANULOCYTE_DIFFERENTIATION	GOBP_GRANULOCYTE_DIFFERENTIATION		37	0.37866238	1.1418791	0.24358974	0.4167644	1.0	3437	tags=27%, list=13%, signal=31%	
GOBP_LONG_TERM_MEMORY	GOBP_LONG_TERM_MEMORY		34	0.38517007	1.1418561	0.2329114	0.4164089	1.0	1113	tags=18%, list=4%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE		15	0.45515025	1.1414161	0.2722513	0.41690737	1.0	4066	tags=53%, list=15%, signal=63%	
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS		32	0.39286444	1.1413001	0.23039216	0.41675425	1.0	5336	tags=28%, list=20%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION	GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION		16	0.4576939	1.1410997	0.29039812	0.4167872	1.0	1227	tags=25%, list=5%, signal=26%	
GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS	GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS		17	0.4440831	1.1400334	0.27475247	0.41866478	1.0	3740	tags=24%, list=14%, signal=27%	
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK		29	0.3951388	1.1395279	0.22820513	0.41933414	1.0	5344	tags=38%, list=20%, signal=47%	
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION		72	0.33112323	1.1394116	0.19895288	0.419179	1.0	3674	tags=25%, list=14%, signal=29%	
GOBP_DETECTION_OF_OTHER_ORGANISM	GOBP_DETECTION_OF_OTHER_ORGANISM		19	0.43253732	1.1389132	0.28087166	0.41984898	1.0	3324	tags=37%, list=12%, signal=42%	
GOBP_MIRNA_METABOLIC_PROCESS	GOBP_MIRNA_METABOLIC_PROCESS		92	0.31577215	1.1384175	0.1994382	0.4205149	1.0	2965	tags=23%, list=11%, signal=26%	
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR	GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR		48	0.35679603	1.1381259	0.24119242	0.42068532	1.0	2624	tags=21%, list=10%, signal=23%	
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA		36	0.3799071	1.1376117	0.24189526	0.4213653	1.0	1617	tags=19%, list=6%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION		17	0.45470613	1.1369677	0.30071598	0.4223985	1.0	3374	tags=35%, list=13%, signal=40%	
GOBP_MELANOSOME_ASSEMBLY	GOBP_MELANOSOME_ASSEMBLY		19	0.4298023	1.1366149	0.2905569	0.42273268	1.0	4070	tags=37%, list=15%, signal=43%	
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		202	0.2859283	1.1365901	0.12913907	0.42237586	1.0	3580	tags=24%, list=13%, signal=27%	
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION		16	0.45340666	1.1361773	0.29850745	0.42285323	1.0	3018	tags=38%, list=11%, signal=42%	
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		355	0.26964778	1.1357747	0.09274194	0.4233386	1.0	4945	tags=28%, list=19%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_GROWTH	GOBP_POSITIVE_REGULATION_OF_GROWTH		242	0.27877516	1.1353753	0.12982456	0.42379016	1.0	3665	tags=18%, list=14%, signal=21%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY		212	0.2869424	1.1343423	0.12460064	0.42551094	1.0	1714	tags=13%, list=6%, signal=14%	
GOBP_ENAMEL_MINERALIZATION	GOBP_ENAMEL_MINERALIZATION		18	0.43740246	1.134261	0.26789838	0.4253068	1.0	2862	tags=28%, list=11%, signal=31%	
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION		17	0.45288867	1.1334058	0.25586855	0.42663047	1.0	3501	tags=29%, list=13%, signal=34%	
GOBP_GOLGI_TO_VACUOLE_TRANSPORT	GOBP_GOLGI_TO_VACUOLE_TRANSPORT		20	0.43163636	1.1325731	0.30385488	0.4280513	1.0	844	tags=15%, list=3%, signal=15%	
GOBP_HISTONE_DEMETHYLATION	GOBP_HISTONE_DEMETHYLATION		23	0.41457653	1.1310395	0.29107982	0.43097025	1.0	4193	tags=35%, list=16%, signal=41%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR		83	0.32289442	1.1304147	0.24093264	0.4318874	1.0	2666	tags=16%, list=10%, signal=17%	
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS		74	0.32681778	1.1303911	0.21907216	0.43153217	1.0	1184	tags=12%, list=4%, signal=13%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE		67	0.33253238	1.1298269	0.23037975	0.43233404	1.0	2451	tags=18%, list=9%, signal=20%	
GOBP_SUPEROXIDE_METABOLIC_PROCESS	GOBP_SUPEROXIDE_METABOLIC_PROCESS		70	0.32599232	1.1296183	0.21122995	0.43239057	1.0	3927	tags=26%, list=15%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS		17	0.4408653	1.129593	0.29953918	0.43205184	1.0	4971	tags=41%, list=19%, signal=51%	
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS		49	0.34950572	1.1288892	0.235	0.43312237	1.0	1600	tags=16%, list=6%, signal=17%	
GOBP_LYMPHOCYTE_COSTIMULATION	GOBP_LYMPHOCYTE_COSTIMULATION		47	0.3522049	1.1276325	0.26302728	0.43546864	1.0	3914	tags=28%, list=15%, signal=32%	
GOBP_FILOPODIUM_ASSEMBLY	GOBP_FILOPODIUM_ASSEMBLY		68	0.33384812	1.1270508	0.19241193	0.43634197	1.0	1925	tags=19%, list=7%, signal=21%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		157	0.2923689	1.1265752	0.18237083	0.4370293	1.0	2491	tags=15%, list=9%, signal=17%	
GOBP_AXONAL_TRANSPORT	GOBP_AXONAL_TRANSPORT		66	0.33110398	1.1262491	0.27377522	0.43733698	1.0	2651	tags=18%, list=10%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS		34	0.37427157	1.1261503	0.24880382	0.4371603	1.0	3838	tags=32%, list=14%, signal=38%	
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION		24	0.41082618	1.1259956	0.27765238	0.43709853	1.0	2651	tags=29%, list=10%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY		35	0.3736455	1.1258708	0.28533334	0.4369929	1.0	3571	tags=23%, list=13%, signal=26%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		72	0.3283001	1.1257806	0.23275863	0.43678102	1.0	2177	tags=19%, list=8%, signal=21%	
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS		18	0.43720576	1.12537	0.27688786	0.43726563	1.0	5612	tags=50%, list=21%, signal=63%	
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	GOBP_OLIGODENDROCYTE_DIFFERENTIATION		97	0.31585073	1.1252054	0.2054054	0.4372431	1.0	2124	tags=16%, list=8%, signal=18%	
GOBP_CIRCADIAN_RHYTHM	GOBP_CIRCADIAN_RHYTHM		198	0.2804358	1.1250151	0.12101911	0.4372501	1.0	2204	tags=15%, list=8%, signal=16%	
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		272	0.27489808	1.1240516	0.13333334	0.43896514	1.0	4351	tags=25%, list=16%, signal=29%	
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE		90	0.31382337	1.1239471	0.19714285	0.4388004	1.0	2687	tags=19%, list=10%, signal=21%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		29	0.3888739	1.1237812	0.27959698	0.43876964	1.0	3279	tags=21%, list=12%, signal=24%	
GOBP_REGULATION_OF_BINDING	GOBP_REGULATION_OF_BINDING		357	0.26558852	1.1237329	0.11481482	0.43848538	1.0	3025	tags=19%, list=11%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS		21	0.42031246	1.1236218	0.27228916	0.438313	1.0	5212	tags=33%, list=20%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM		16	0.43663895	1.1229963	0.30567685	0.43923274	1.0	829	tags=19%, list=3%, signal=19%	
GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS		20	0.41868848	1.1220032	0.26960784	0.44094998	1.0	6025	tags=45%, list=23%, signal=58%	
GOBP_GOLGI_VESICLE_TRANSPORT	GOBP_GOLGI_VESICLE_TRANSPORT		295	0.27065876	1.1218476	0.16225165	0.44089484	1.0	4414	tags=24%, list=17%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST		30	0.38326007	1.1218348	0.2849315	0.44052166	1.0	5473	tags=40%, list=21%, signal=50%	
GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS		25	0.39885578	1.1217545	0.29262087	0.44026855	1.0	4641	tags=36%, list=17%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		21	0.41436747	1.1212971	0.31683168	0.4408256	1.0	2336	tags=19%, list=9%, signal=21%	
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE		46	0.34895325	1.1209582	0.27083334	0.44117096	1.0	2651	tags=20%, list=10%, signal=22%	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		125	0.29663512	1.120872	0.19303797	0.44095278	1.0	4088	tags=22%, list=15%, signal=26%	
