NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		44	-0.38423246	-1.1422491	0.25120774	0.53183115	1.0	5266	tags=32%, list=20%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE		392	-0.29213557	-1.142124	0.1329114	0.5316835	1.0	4668	tags=24%, list=18%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE		124	-0.3276785	-1.1421076	0.2057554	0.5312394	1.0	4259	tags=26%, list=16%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY		42	-0.39347646	-1.1419989	0.23214285	0.5310698	1.0	3349	tags=24%, list=13%, signal=27%	
GOBP_OVULATION_CYCLE_PROCESS	GOBP_OVULATION_CYCLE_PROCESS		51	-0.3739821	-1.1419666	0.24729522	0.5306745	1.0	7901	tags=45%, list=30%, signal=64%	
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY		16	-0.47499838	-1.1419394	0.29193547	0.5302702	1.0	276	tags=13%, list=1%, signal=13%	
GOBP_CELLULAR_RESPONSE_TO_ALKALOID	GOBP_CELLULAR_RESPONSE_TO_ALKALOID		34	-0.4067836	-1.1417186	0.25956738	0.5303907	1.0	3831	tags=29%, list=14%, signal=34%	
GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS	GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS		26	-0.43279043	-1.1410116	0.28594506	0.5319469	1.0	5656	tags=46%, list=21%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		33	-0.40611413	-1.1405436	0.26332796	0.5328116	1.0	4160	tags=27%, list=16%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION		15	-0.4754717	-1.1400611	0.30318257	0.5337093	1.0	959	tags=20%, list=4%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS		19	-0.45403525	-1.1399114	0.30508474	0.53363854	1.0	5631	tags=47%, list=21%, signal=60%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		53	-0.37507182	-1.1395824	0.25451806	0.53406626	1.0	4595	tags=26%, list=17%, signal=32%	
GOBP_ICOSANOID_SECRETION	GOBP_ICOSANOID_SECRETION		47	-0.3807475	-1.139081	0.24458204	0.53495574	1.0	5130	tags=30%, list=19%, signal=37%	
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT		158	-0.32305098	-1.1386309	0.197787	0.5357175	1.0	3847	tags=23%, list=14%, signal=26%	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS		45	-0.38589442	-1.1379931	0.27118644	0.53699553	1.0	7348	tags=44%, list=28%, signal=61%	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS		15	-0.49000105	-1.1375768	0.3025641	0.5377159	1.0	7450	tags=53%, list=28%, signal=74%	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		102	-0.33629626	-1.1375408	0.21407185	0.53732425	1.0	5042	tags=34%, list=19%, signal=42%	
GOBP_APICAL_PROTEIN_LOCALIZATION	GOBP_APICAL_PROTEIN_LOCALIZATION		15	-0.47634587	-1.1375287	0.2940171	0.5368706	1.0	5013	tags=33%, list=19%, signal=41%	
GOBP_GLAND_MORPHOGENESIS	GOBP_GLAND_MORPHOGENESIS		119	-0.32590944	-1.1375015	0.22877698	0.5364436	1.0	4174	tags=26%, list=16%, signal=31%	
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	GOBP_RESPONSE_TO_AUDITORY_STIMULUS		28	-0.42115104	-1.1374441	0.27884614	0.5361205	1.0	3069	tags=29%, list=12%, signal=32%	
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		188	-0.31429288	-1.137441	0.18844567	0.5356353	1.0	3846	tags=23%, list=14%, signal=27%	
GOBP_XENOBIOTIC_EXPORT_FROM_CELL	GOBP_XENOBIOTIC_EXPORT_FROM_CELL		24	-0.43843043	-1.137441	0.30033004	0.535147	1.0	1264	tags=13%, list=5%, signal=13%	
GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE		18	-0.4651879	-1.1373425	0.30383974	0.5349375	1.0	4363	tags=33%, list=16%, signal=40%	
GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH		15	-0.46702734	-1.1365223	0.30132452	0.53676516	1.0	3984	tags=40%, list=15%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS		33	-0.40881008	-1.1359729	0.2845787	0.53782195	1.0	4088	tags=24%, list=15%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		107	-0.3311797	-1.1355076	0.21203439	0.53864354	1.0	2335	tags=20%, list=9%, signal=21%	
GOBP_AUTOPHAGOSOME_ORGANIZATION	GOBP_AUTOPHAGOSOME_ORGANIZATION		112	-0.3271472	-1.1353612	0.2139738	0.53858036	1.0	3455	tags=18%, list=13%, signal=20%	
GOBP_ATP_TRANSPORT	GOBP_ATP_TRANSPORT		15	-0.4917522	-1.1352236	0.2955665	0.53845865	1.0	1254	tags=13%, list=5%, signal=14%	
GOBP_ENSHEATHMENT_OF_NEURONS	GOBP_ENSHEATHMENT_OF_NEURONS		138	-0.3197615	-1.1349757	0.22463769	0.5386954	1.0	5227	tags=32%, list=20%, signal=39%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		256	-0.3027755	-1.1349313	0.15844156	0.53832275	1.0	3914	tags=21%, list=15%, signal=24%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET		59	-0.36863223	-1.1349221	0.2431611	0.5378728	1.0	4174	tags=27%, list=16%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		26	-0.42396224	-1.1344374	0.2694215	0.5387803	1.0	3977	tags=27%, list=15%, signal=32%	
GOBP_ISOPRENOID_METABOLIC_PROCESS	GOBP_ISOPRENOID_METABOLIC_PROCESS		114	-0.32768703	-1.1341462	0.21656977	0.5391307	1.0	7886	tags=35%, list=30%, signal=50%	
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION		279	-0.29918268	-1.1340841	0.15532735	0.5388305	1.0	4786	tags=24%, list=18%, signal=29%	
GOBP_IRON_ION_HOMEOSTASIS	GOBP_IRON_ION_HOMEOSTASIS		88	-0.34127516	-1.1340752	0.22713864	0.53837276	1.0	5663	tags=35%, list=21%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS		19	-0.4601552	-1.1340144	0.29353234	0.53806204	1.0	4495	tags=32%, list=17%, signal=38%	
GOBP_SOMITE_DEVELOPMENT	GOBP_SOMITE_DEVELOPMENT		77	-0.3494491	-1.1331346	0.25696594	0.5400901	1.0	6028	tags=32%, list=23%, signal=42%	
GOBP_CELLULAR_RESPONSE_TO_PH	GOBP_CELLULAR_RESPONSE_TO_PH		24	-0.42661396	-1.1327416	0.28739497	0.54071236	1.0	3984	tags=33%, list=15%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT		30	-0.4074062	-1.1327264	0.25588697	0.5402767	1.0	4757	tags=23%, list=18%, signal=28%	
GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION	GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION		20	-0.45405915	-1.1326821	0.30333334	0.5399085	1.0	3494	tags=25%, list=13%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION		40	-0.38862386	-1.1325164	0.28456593	0.5399066	1.0	7244	tags=40%, list=27%, signal=55%	
GOBP_AUTOPHAGY_OF_MITOCHONDRION	GOBP_AUTOPHAGY_OF_MITOCHONDRION		89	-0.3424111	-1.132267	0.23945783	0.54014206	1.0	5208	tags=27%, list=20%, signal=33%	
GOBP_AORTA_MORPHOGENESIS	GOBP_AORTA_MORPHOGENESIS		32	-0.40825555	-1.1322588	0.26624405	0.5396818	1.0	3766	tags=34%, list=14%, signal=40%	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE		209	-0.30766955	-1.1316742	0.17275281	0.5408346	1.0	5998	tags=31%, list=23%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		138	-0.32046878	-1.1315181	0.20317003	0.54077363	1.0	5656	tags=36%, list=21%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		101	-0.34009513	-1.1314666	0.2301013	0.5404335	1.0	5097	tags=25%, list=19%, signal=31%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS		83	-0.3434589	-1.1312499	0.24127465	0.5405613	1.0	4513	tags=33%, list=17%, signal=39%	
GOBP_MEMORY	GOBP_MEMORY		116	-0.32910612	-1.1309346	0.21367522	0.54093933	1.0	5258	tags=35%, list=20%, signal=44%	
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY		16	-0.47262675	-1.1306871	0.28960818	0.5411501	1.0	398	tags=19%, list=1%, signal=19%	
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS	GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS		47	-0.38003737	-1.1304499	0.2519084	0.5413459	1.0	4565	tags=23%, list=17%, signal=28%	
GOBP_OOGENESIS	GOBP_OOGENESIS		91	-0.33955473	-1.1304052	0.22425953	0.5409911	1.0	4390	tags=25%, list=17%, signal=30%	
GOBP_BONE_REMODELING	GOBP_BONE_REMODELING		87	-0.34128278	-1.1302352	0.22931786	0.5409843	1.0	2547	tags=21%, list=10%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION		20	-0.4521282	-1.1300911	0.29716194	0.54090244	1.0	3769	tags=25%, list=14%, signal=29%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		97	-0.33828232	-1.1299571	0.24700598	0.5407977	1.0	5998	tags=33%, list=23%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		35	-0.40041727	-1.1298946	0.2721417	0.5405053	1.0	3394	tags=20%, list=13%, signal=23%	
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS		308	-0.2955677	-1.1298858	0.15762274	0.54004383	1.0	5244	tags=24%, list=20%, signal=30%	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SMOOTHENED_SIGNALING_PATHWAY		142	-0.32040513	-1.1298175	0.20260492	0.53976446	1.0	6196	tags=32%, list=23%, signal=42%	
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	GOBP_WHITE_FAT_CELL_DIFFERENTIATION		17	-0.46182844	-1.129223	0.32736155	0.5409375	1.0	4008	tags=29%, list=15%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY		29	-0.41276217	-1.1289222	0.2748815	0.5412753	1.0	5396	tags=38%, list=20%, signal=48%	
GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS	GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS		17	-0.46622244	-1.1288273	0.3020478	0.54105496	1.0	8506	tags=59%, list=32%, signal=86%	
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY		27	-0.41949567	-1.1286571	0.2919937	0.5410581	1.0	2357	tags=22%, list=9%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION		27	-0.421714	-1.1286012	0.28341386	0.54073423	1.0	2429	tags=26%, list=9%, signal=29%	
GOBP_ENDOCRINE_HORMONE_SECRETION	GOBP_ENDOCRINE_HORMONE_SECRETION		54	-0.37210035	-1.1285069	0.2603369	0.5405025	1.0	5394	tags=33%, list=20%, signal=42%	
GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS		151	-0.31716266	-1.1283972	0.22065064	0.54032874	1.0	4791	tags=22%, list=18%, signal=27%	
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT		32	-0.40825254	-1.1281165	0.2859477	0.540628	1.0	5347	tags=41%, list=20%, signal=51%	
GOBP_REGULATION_OF_WOUND_HEALING	GOBP_REGULATION_OF_WOUND_HEALING		128	-0.3238672	-1.1277516	0.2406577	0.54122	1.0	5750	tags=33%, list=22%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION		45	-0.3849064	-1.1276448	0.27198696	0.5410243	1.0	2183	tags=16%, list=8%, signal=17%	
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	GOBP_RESPONSE_TO_MECHANICAL_STIMULUS		209	-0.30370462	-1.1273645	0.20596206	0.5413462	1.0	3069	tags=19%, list=12%, signal=21%	
GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION		67	-0.35902524	-1.1271331	0.26259542	0.54154265	1.0	5169	tags=33%, list=19%, signal=41%	
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS		62	-0.36041516	-1.1263856	0.24464832	0.5431976	1.0	6336	tags=42%, list=24%, signal=55%	
GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT	GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT		17	-0.46288228	-1.1263459	0.31099656	0.54282725	1.0	4779	tags=41%, list=18%, signal=50%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		65	-0.35657135	-1.1262589	0.24405706	0.54260963	1.0	6119	tags=40%, list=23%, signal=52%	
GOBP_CERAMIDE_CATABOLIC_PROCESS	GOBP_CERAMIDE_CATABOLIC_PROCESS		18	-0.45417047	-1.1260344	0.31691298	0.54275537	1.0	5505	tags=33%, list=21%, signal=42%	
GOBP_INTRACELLULAR_LIPID_TRANSPORT	GOBP_INTRACELLULAR_LIPID_TRANSPORT		51	-0.3724146	-1.1258252	0.28115502	0.54286724	1.0	2355	tags=18%, list=9%, signal=19%	
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS	GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS		64	-0.35737503	-1.1255488	0.2678843	0.5431958	1.0	6813	tags=34%, list=26%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE		33	-0.40620458	-1.125511	0.2861635	0.54283947	1.0	4492	tags=30%, list=17%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION		146	-0.31911597	-1.1253855	0.21418637	0.5427253	1.0	2173	tags=14%, list=8%, signal=16%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR	GOBP_DOUBLE_STRAND_BREAK_REPAIR		299	-0.293043	-1.1253176	0.17324841	0.5424487	1.0	2705	tags=16%, list=10%, signal=17%	
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		39	-0.38845623	-1.1245785	0.2854758	0.54404	1.0	1246	tags=13%, list=5%, signal=13%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		121	-0.32200405	-1.1245198	0.2146974	0.5437292	1.0	2882	tags=19%, list=11%, signal=21%	
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION		57	-0.36135945	-1.1241304	0.26614174	0.5443164	1.0	2205	tags=21%, list=8%, signal=23%	
GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION		26	-0.42672786	-1.1239653	0.30407524	0.54431444	1.0	4733	tags=38%, list=18%, signal=47%	
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL		21	-0.4517511	-1.1237289	0.31490788	0.54450047	1.0	1925	tags=29%, list=7%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		491	-0.28332883	-1.1225946	0.14478527	0.5472554	1.0	3540	tags=21%, list=13%, signal=24%	
GOBP_ACTION_POTENTIAL	GOBP_ACTION_POTENTIAL		131	-0.32059428	-1.1221383	0.23285714	0.5480426	1.0	5930	tags=31%, list=22%, signal=39%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		172	-0.3142359	-1.1220016	0.19917013	0.547964	1.0	4791	tags=22%, list=18%, signal=26%	
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION	GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION		15	-0.4807609	-1.1219838	0.34320557	0.54753804	1.0	4202	tags=33%, list=16%, signal=40%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION		20	-0.44776994	-1.1217625	0.3355049	0.5476751	1.0	2451	tags=25%, list=9%, signal=28%	
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	GOBP_AMYLOID_BETA_METABOLIC_PROCESS		63	-0.35582206	-1.1217045	0.27162367	0.54736215	1.0	4649	tags=21%, list=17%, signal=25%	
GOBP_FACE_DEVELOPMENT	GOBP_FACE_DEVELOPMENT		49	-0.3719186	-1.1216394	0.27035332	0.5470913	1.0	5664	tags=31%, list=21%, signal=39%	
GOBP_CELLULAR_RESPONSE_TO_CAMP	GOBP_CELLULAR_RESPONSE_TO_CAMP		50	-0.37105817	-1.1207421	0.26493108	0.54911727	1.0	1890	tags=20%, list=7%, signal=21%	
GOBP_FATTY_ACID_HOMEOSTASIS	GOBP_FATTY_ACID_HOMEOSTASIS		16	-0.46451494	-1.1206883	0.3237288	0.5487976	1.0	5396	tags=38%, list=20%, signal=47%	
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS		22	-0.43302754	-1.1206136	0.31795716	0.5485391	1.0	4174	tags=36%, list=16%, signal=43%	
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS		104	-0.330631	-1.1203226	0.23357664	0.5489248	1.0	4627	tags=18%, list=17%, signal=22%	
GOBP_AMINO_ACID_TRANSPORT	GOBP_AMINO_ACID_TRANSPORT		144	-0.31400082	-1.1201752	0.22759601	0.54889846	1.0	7070	tags=35%, list=27%, signal=47%	
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING		275	-0.2970719	-1.1193709	0.18169935	0.550704	1.0	5601	tags=29%, list=21%, signal=36%	
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH		100	-0.330875	-1.1193279	0.22589928	0.55036247	1.0	3739	tags=19%, list=14%, signal=22%	
GOBP_CELLULAR_RESPONSE_TO_SALT	GOBP_CELLULAR_RESPONSE_TO_SALT		195	-0.30534342	-1.1193001	0.20502645	0.54997736	1.0	2813	tags=18%, list=11%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT		22	-0.43205753	-1.1192124	0.2911184	0.5497828	1.0	7864	tags=41%, list=30%, signal=58%	
GOBP_NEURON_FATE_SPECIFICATION	GOBP_NEURON_FATE_SPECIFICATION		28	-0.41556543	-1.1188538	0.30670926	0.550334	1.0	8748	tags=64%, list=33%, signal=96%	
GOBP_OPTIC_NERVE_DEVELOPMENT	GOBP_OPTIC_NERVE_DEVELOPMENT		17	-0.46195424	-1.1186203	0.32612312	0.55052584	1.0	4943	tags=35%, list=19%, signal=43%	
GOBP_REGULATION_OF_CELL_DIVISION	GOBP_REGULATION_OF_CELL_DIVISION		179	-0.30675137	-1.1185815	0.21685083	0.5501688	1.0	3581	tags=21%, list=13%, signal=24%	
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		61	-0.35702762	-1.1184856	0.25304878	0.54996014	1.0	3322	tags=21%, list=12%, signal=24%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		179	-0.30997565	-1.1184591	0.20782726	0.5495714	1.0	3462	tags=18%, list=13%, signal=21%	
GOBP_INTRACELLULAR_PH_REDUCTION	GOBP_INTRACELLULAR_PH_REDUCTION		53	-0.36645192	-1.1182541	0.28593996	0.5496863	1.0	3174	tags=28%, list=12%, signal=32%	
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH		86	-0.33617756	-1.118108	0.2544	0.54962474	1.0	5656	tags=29%, list=21%, signal=37%	
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS		35	-0.39329782	-1.1180067	0.29362416	0.5494378	1.0	8699	tags=37%, list=33%, signal=55%	
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION		465	-0.28224128	-1.1172845	0.15609756	0.550978	1.0	4094	tags=21%, list=15%, signal=24%	
GOBP_HIPPOCAMPUS_DEVELOPMENT	GOBP_HIPPOCAMPUS_DEVELOPMENT		78	-0.34075883	-1.1170378	0.2603834	0.55117726	1.0	4115	tags=24%, list=15%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS		15	-0.47195628	-1.1168181	0.3268206	0.55130863	1.0	2284	tags=40%, list=9%, signal=44%	
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT		67	-0.34460598	-1.1166018	0.27047914	0.5514386	1.0	2848	tags=18%, list=11%, signal=20%	
GOBP_RESPONSE_TO_STEROL	GOBP_RESPONSE_TO_STEROL		33	-0.4008097	-1.1165353	0.2813505	0.55115217	1.0	2932	tags=21%, list=11%, signal=24%	
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		56	-0.3623076	-1.1156912	0.2788162	0.55304855	1.0	5396	tags=32%, list=20%, signal=40%	
GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM		146	-0.31296155	-1.1155391	0.21337126	0.55302596	1.0	3581	tags=26%, list=13%, signal=30%	
